Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,30,84159670,-7.1%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,3,9XM House Of Dance,--,2,54313023,-23%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
3,2,Yo Perreo Sola,Bad Bunny,6,47334929,-40.4%,https://www.youtube.com/watch?v=GtSRKwDCaZM
4,4,The Box,Roddy Ricch,15,36771572,-8.6%,https://www.youtube.com/watch?v=UNZqm3dxd2w
5,6,Blinding Lights,The Weeknd,16,33798112,1.2%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
6,7,Safaera,Bad Bunny,6,32663080,1.4%,https://www.youtube.com/watch?v=jCQ_6XbATPc
7,5,Tusa,KAROL G & Nicki Minaj,22,31933696,-13%,https://www.youtube.com/watch?v=tbneQDc2H3I
8,9,Don't Start Now,Dua Lipa,23,29993758,-2.5%,https://www.youtube.com/watch?v=oygrmJFKYZY
9,10,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,27,29156734,-4.3%,https://www.youtube.com/watch?v=HDhDY-ympFk
10,8,Life Is Good (feat. Drake),FUTURE,12,27690896,-12.3%,https://www.youtube.com/watch?v=l0U7SxXHkPY
11,13,Moto,Diler Kharkiya,12,25425525,-7.1%,https://www.youtube.com/watch?v=tJGBVigwPlU
12,14,Señorita,Shawn Mendes & Camila Cabello,42,24577806,-4.6%,https://www.youtube.com/watch?v=Pkh8UtuejGw
13,17,Say So,Doja Cat,10,24314576,-1.2%,https://www.youtube.com/watch?v=pok8H_KF1FA
14,28,death bed (coffee for your head) (feat. Beabadoobee),Powfu,5,23735964,24%,https://www.youtube.com/watch?v=WB4Nmh76fAc
15,18,Falling,Trevor Daniel,20,23561987,-3.8%,https://www.youtube.com/watch?v=L7mfjvdnPno
16,23,Roses (Imanbek Remix),SAINt JHN,7,23350743,8.6%,https://www.youtube.com/watch?v=2zToEPpFEN8
17,15,Sigues Con Él,Arcangel & Sech,17,23013413,-10.3%,https://www.youtube.com/watch?v=VRUjdlCynU0
18,20,عود البطل,Hassan Shakosh & Omar Kamal,5,22921454,-2.4%,https://www.youtube.com/watch?v=DH6D7KwB_I8
19,12,WANNABE,ITZY,5,22474898,-18.6%,https://www.youtube.com/watch?v=fE2h3lGlOsk
20,19,Yummy,Justin Bieber,14,22098032,-7.6%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
21,11,Si Veo a Tu Mamá,Bad Bunny,6,21667251,-24.3%,https://www.youtube.com/watch?v=CPK_IdHe1Yg
22,,Oh my god,(G)I-DLE,1,19931159,,https://www.youtube.com/watch?v=om3n2ni8luE
23,25,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",38,19638223,-2.3%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
24,65,AISYAH ISTRI RASULULLAH,Sabyan,2,19618657,64%,https://www.youtube.com/watch?v=aN0ZnoRg_IY
25,21,ON,BTS,7,19115751,-16%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
26,22,Godzilla (feat. Juice WRLD),Eminem,12,18816348,-12.8%,https://www.youtube.com/watch?v=r_0JjYUe5jo
27,24,Someone You Loved,Lewis Capaldi,5,18736456,-8%,https://www.youtube.com/watch?v=zABLecsR5UE
28,16,Break My Heart,Dua Lipa,2,18062655,-28.3%,https://www.youtube.com/watch?v=Nj2U6rhnucI
29,32,Boss B*tch,Doja Cat,5,18043738,3.8%,https://www.youtube.com/watch?v=RsW66teC0BQ
30,26,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,14,18014972,-9.3%,https://www.youtube.com/watch?v=GOkJguI8kYc
31,30,Intentions (feat. Quavo),Justin Bieber,9,17428088,-3%,https://www.youtube.com/watch?v=3AyMjyHu1bA
32,29,Diosa (Remix),"Myke Towers, Anuel AA & Natti Natasha",9,17086223,-9.5%,https://www.youtube.com/watch?v=2_f5Os7mKqM
33,31,PuttaBombe,--,11,16971789,-5.1%,https://www.youtube.com/watch?v=8LZ2loz71Sw
34,58,Savage,Megan Thee Stallion,2,16948198,25%,https://www.youtube.com/watch?v=EOxj2ROIxok
35,36,BRABA,Luísa Sonza,3,16880616,4.8%,https://www.youtube.com/watch?v=ogxUGtlAq18
36,35,Tum Hi Aana,Jubin Nautiyal,27,16294770,0.4%,https://www.youtube.com/watch?v=VFTSW817JlI
