Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,How You Like That,BLACKPINK,1,266240971,,https://www.youtube.com/watch?v=ioNng23DkIM
2,89,Stay Gold,BTS,2,58352750,555.2%,https://www.youtube.com/watch?v=9IHwqdz8Xhw
3,3,DANCE MONKEY,Tones and I,42,40830827,-2.6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
4,10,ROCKSTAR (feat. Roddy Ricch),DaBaby,10,37753301,53.4%,https://www.youtube.com/watch?v=mxFstYSbBmc
5,1,Khairiyat,Arijit Singh,3,37676854,-19.3%,https://www.youtube.com/watch?v=hoNb6HuNmU0
6,5,Life Is Good (feat. Drake),FUTURE,24,36441723,12.6%,https://www.youtube.com/watch?v=l0U7SxXHkPY
7,4,GOOBA,6ix9ine,8,31217050,-12.8%,https://www.youtube.com/watch?v=pPw_izFr5PA
8,7,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",7,31176752,-0.6%,https://www.youtube.com/watch?v=XseIJg8Vyj0
9,2,TROLLZ (feat. Nicki Minaj),6ix9ine,3,29735618,-29.3%,https://www.youtube.com/watch?v=oNg3M9IJJlY
10,8,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",3,28096491,8.5%,https://www.youtube.com/watch?v=gUci-tsiU4I
11,12,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",10,26680329,22.3%,https://www.youtube.com/watch?v=yErttA9tEro
12,11,Blinding Lights,The Weeknd,28,24362227,-0.5%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
13,6,Lambiyaan Si Judaiyaan,"Arijit Singh, Shadab Faridi & Altamash Faridi",3,22305216,-29.2%,https://www.youtube.com/watch?v=u2A6znC7LIg
14,,Vail (feat. Nimrat Khaira & Shree Brar),Mankirat Aulakh,1,21862981,,https://www.youtube.com/watch?v=KP_A2ooJIYI
15,14,Yo Perreo Sola,Bad Bunny,18,19992298,-1.9%,https://www.youtube.com/watch?v=GtSRKwDCaZM
16,16,El Efecto,Rauw Alejandro & Chencho Corleone,14,19967000,-0.1%,https://www.youtube.com/watch?v=vpD_EvXiGQ4
17,22,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,39,19903432,10.8%,https://www.youtube.com/watch?v=HDhDY-ympFk
18,,Make you happy,NiziU,1,19725680,,https://www.youtube.com/watch?v=QW28YKqdxe0
19,20,Djadja (feat. Maluma),Aya Nakamura,10,19535652,3.4%,https://www.youtube.com/watch?v=_wRFdiBR8sg
20,87,PORFA (Remix),"Feid, Justin Quiles, J Balvin, Nicky Jam, Maluma & Sech",13,19179677,114.8%,https://www.youtube.com/watch?v=zTpswDtnBBI
21,13,9XM House Of Dance,--,14,19025246,-8.5%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
22,,Be Happy,Dixie,1,18802055,,https://www.youtube.com/watch?v=wKOptbo-QFw
23,17,death bed (coffee for your head) (feat. Beabadoobee),Powfu,17,18364873,-6.5%,https://www.youtube.com/watch?v=WB4Nmh76fAc
24,,Like That (feat. Gucci Mane),Doja Cat,9,17745432,,https://www.youtube.com/watch?v=XEJLuJyxLDE
25,55,ON,BTS,19,17421759,42.9%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
26,18,MORE & MORE,TWICE,5,17419477,-10.9%,https://www.youtube.com/watch?v=mH0_XpSHkZo
27,27,Tum Hi Aana,Jubin Nautiyal,38,17041051,2.6%,https://www.youtube.com/watch?v=VFTSW817JlI
28,21,Play Date,Melanie Martinez,10,17022621,-8.2%,https://www.youtube.com/watch?v=kknKs7cAcO8
29,23,Roses (Imanbek Remix),SAINt JHN,19,16435927,-6%,https://www.youtube.com/watch?v=2zToEPpFEN8
30,26,Someone You Loved,Lewis Capaldi,17,16283596,-2.2%,https://www.youtube.com/watch?v=zABLecsR5UE
31,30,Say So,Doja Cat,22,15682504,-5.3%,https://www.youtube.com/watch?v=pok8H_KF1FA
32,32,Meri Aashiqui (feat. Jubin Nautiyal),Rochak Kohli,5,15599368,3.6%,https://www.youtube.com/watch?v=SVjkxdjivts
33,25,Savage,Megan Thee Stallion,14,15448193,-8.6%,https://www.youtube.com/watch?v=EOxj2ROIxok
34,31,Party Girl,StaySolidRocky,9,15091675,-1%,https://www.youtube.com/watch?v=1KlNDZpCkHc
35,29,Toosie Slide,Drake,13,15052348,-9.2%,https://www.youtube.com/watch?v=xWggTb45brM
36,84,Karaoke,Boomdabash & Alessandra Amoroso,2,14981104,66.4%,https://www.youtube.com/watch?v=fHFx6FbUMRQ
37,24,Na Raba Toma Tapão,Niack,7,14834843,-12.9%,https://www.youtube.com/watch?v=UR7O8IekguY
38,9,Main Tera Boyfriend,"Arijit Singh, Neha Kakkar & Meet Bros",10,14804664,-40.4%,https://www.youtube.com/watch?v=1ac9FLyQo88
39,34,Sigues Con Él,Arcangel & Sech,29,14355588,-3%,https://www.youtube.com/watch?v=VRUjdlCynU0
40,,Maria (마리아),Hwa Sa,1,14314634,,https://www.youtube.com/watch?v=tDukIfFzX18
41,44,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,25,14270512,5.1%,https://www.youtube.com/watch?v=GOkJguI8kYc
42,37,Tusa,KAROL G & Nicki Minaj,34,14147170,-2.4%,https://www.youtube.com/watch?v=tbneQDc2H3I
43,33,The Box,Roddy Ricch,27,14074714,-5.4%,https://www.youtube.com/watch?v=UNZqm3dxd2w
