Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,How You Like That,BLACKPINK,6,85293243,-12.9%,https://www.youtube.com/watch?v=ioNng23DkIM
2,2,Agua,Tainy & J Balvin,4,53647245,-9.1%,https://www.youtube.com/watch?v=QLz9VaksClg
3,3,Tattoo (Remix),Rauw Alejandro & Camilo,22,49650327,-2%,https://www.youtube.com/watch?v=wJT-YKmlWJc
4,4,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",8,41600808,-3.7%,https://www.youtube.com/watch?v=gUci-tsiU4I
5,5,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",15,40865437,5.1%,https://www.youtube.com/watch?v=yErttA9tEro
6,,PUNANI,6ix9ine,1,38900475,,https://www.youtube.com/watch?v=AY1bA23hGMU
7,6,DANCE MONKEY,Tones and I,47,35832820,-3.5%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
8,7,Life Is Good (feat. Drake),FUTURE,29,35832033,0%,https://www.youtube.com/watch?v=l0U7SxXHkPY
9,9,Feelings,Sumit Goswami,3,32192745,4.4%,https://www.youtube.com/watch?v=AZmAgoir1Tc
10,,my future,Billie Eilish,1,31666921,,https://www.youtube.com/watch?v=Dm9Zf1WYQ_A
11,10,ROCKSTAR (feat. Roddy Ricch),DaBaby,15,25114404,-11.4%,https://www.youtube.com/watch?v=mxFstYSbBmc
12,13,Khairiyat,Arijit Singh,8,24285908,-3%,https://www.youtube.com/watch?v=hoNb6HuNmU0
13,14,Djadja (feat. Maluma),Aya Nakamura,15,22654800,-6%,https://www.youtube.com/watch?v=_wRFdiBR8sg
14,46,"Ay, DiOs Mío!",KAROL G,4,22093293,65.9%,https://www.youtube.com/watch?v=Ou2c2aj5Fcw
15,11,Mamichula,"Trueno, Nicki Nicole & Bizarrap",2,21684084,-19.1%,https://www.youtube.com/watch?v=NUteQQCMa_k
16,17,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",6,21629303,8.1%,https://www.youtube.com/watch?v=Q_gIYp078so
17,15,Blinding Lights,The Weeknd,33,21393961,-3.5%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
18,16,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",12,20692654,-5.9%,https://www.youtube.com/watch?v=XseIJg8Vyj0
19,27,Tum Hi Aana,Jubin Nautiyal,43,19214600,22.6%,https://www.youtube.com/watch?v=VFTSW817JlI
20,20,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",8,18931009,8.6%,https://www.youtube.com/watch?v=KilybZma5vY
21,29,Oh Juliana,Niack,4,18849778,22.5%,https://www.youtube.com/watch?v=Tun92VU2OkU
22,18,Maria (마리아),Hwa Sa,6,18584498,-5.5%,https://www.youtube.com/watch?v=tDukIfFzX18
23,21,GOOBA,6ix9ine,13,18078134,3.9%,https://www.youtube.com/watch?v=pPw_izFr5PA
24,19,9XM House Of Dance,--,19,18040995,-3.9%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
25,38,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,29,17776631,26%,https://www.youtube.com/watch?v=GOkJguI8kYc
26,22,Someone You Loved,Lewis Capaldi,43,17451795,2.8%,https://www.youtube.com/watch?v=zABLecsR5UE
27,25,Dil Tod Ke (feat. B Praak),Rochak Kohli,3,16142784,2%,https://www.youtube.com/watch?v=ZTBwxy4wsBQ
