Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,28,84894994,-11.6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,2,Safaera,Bad Bunny,4,46078843,-9.3%,https://www.youtube.com/watch?v=jCQ_6XbATPc
3,4,Tusa,KAROL G & Nicki Minaj,20,41301260,-14.9%,https://www.youtube.com/watch?v=tbneQDc2H3I
4,5,The Box,Roddy Ricch,13,40933628,-11.5%,https://www.youtube.com/watch?v=UNZqm3dxd2w
5,19,Moto,Diler Kharkiya,10,34286056,31.3%,https://www.youtube.com/watch?v=tJGBVigwPlU
6,7,Si Veo a Tu Mamá,Bad Bunny,4,31708943,-15.8%,https://www.youtube.com/watch?v=CPK_IdHe1Yg
7,11,Life Is Good (feat. Drake),FUTURE,10,31507957,5.2%,https://www.youtube.com/watch?v=l0U7SxXHkPY
8,20,Blinding Lights,The Weeknd,14,31400022,22.5%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
9,13,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,25,29571488,5.9%,https://www.youtube.com/watch?v=HDhDY-ympFk
10,17,Don't Start Now,Dua Lipa,21,28526328,7%,https://www.youtube.com/watch?v=oygrmJFKYZY
11,10,Sigues Con Él,Arcangel & Sech,15,27698275,-11%,https://www.youtube.com/watch?v=VRUjdlCynU0
12,8,WANNABE,ITZY,3,27497247,-22.7%,https://www.youtube.com/watch?v=fE2h3lGlOsk
13,15,Señorita,Shawn Mendes & Camila Cabello,40,27230078,-1.8%,https://www.youtube.com/watch?v=Pkh8UtuejGw
14,16,Say So,Doja Cat,8,27069037,-0.5%,https://www.youtube.com/watch?v=pok8H_KF1FA
15,,Bhula Dunga,Darshan Raval,1,26210243,,https://www.youtube.com/watch?v=3fSlGG_qnzs
16,14,Yummy,Justin Bieber,12,26106896,-6.1%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
17,18,Falling,Trevor Daniel,18,25890050,-1.7%,https://www.youtube.com/watch?v=L7mfjvdnPno
18,6,Godzilla (feat. Juice WRLD),Eminem,10,25862986,-38.2%,https://www.youtube.com/watch?v=r_0JjYUe5jo
19,12,عود البطل,Hassan Shakosh & Omar Kamal,3,24829157,-15.5%,https://www.youtube.com/watch?v=DH6D7KwB_I8
20,9,ON,BTS,5,24502531,-23.2%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
21,,Amarillo,J Balvin,1,22994690,,https://www.youtube.com/watch?v=KHAgoT4FZbc
22,21,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,12,21981130,-8.7%,https://www.youtube.com/watch?v=GOkJguI8kYc
23,3,Uno,Little Big,2,21266378,-57.3%,https://www.youtube.com/watch?v=L_dWvTCdDQ4
24,25,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",36,20665214,-0.2%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
25,24,Someone You Loved,Lewis Capaldi,3,20559943,-2.4%,https://www.youtube.com/watch?v=zABLecsR5UE
26,22,Diosa (Remix),"Myke Towers, Anuel AA & Natti Natasha",7,20346751,-11.2%,https://www.youtube.com/watch?v=2_f5Os7mKqM
27,,Kalla Sohna Nai,Neha Kakkar,1,20291880,,https://www.youtube.com/watch?v=WJP1HWB21EI
28,23,PuttaBombe,--,9,19945198,-5.6%,https://www.youtube.com/watch?v=8LZ2loz71Sw
29,28,Goa Beach (feat. Neha Kakkar),Tony Kakkar,7,19387690,-5.5%,https://www.youtube.com/watch?v=n5WnMJ0J6qA
30,37,Rojo,J Balvin,4,19133986,8.3%,https://www.youtube.com/watch?v=_tG70FWd1Ds
31,33,Yo Perreo Sola,Bad Bunny,4,18664986,-0.7%,https://www.youtube.com/watch?v=GtSRKwDCaZM
32,29,Muqabla,Yash Narvekar & Sachet-Parampara,13,18358540,-9.3%,https://www.youtube.com/watch?v=l75z7FrYRXI
33,31,Memories,Maroon 5,25,18300269,-4.3%,https://www.youtube.com/watch?v=SlPhMPnQ58k
34,38,Intentions (feat. Quavo),Justin Bieber,7,18234081,4.3%,https://www.youtube.com/watch?v=3AyMjyHu1bA
35,60,Roses (Imanbek Remix),SAINt JHN,5,17795988,42.2%,https://www.youtube.com/watch?v=2zToEPpFEN8
36,32,ROXANNE,Arizona Zervas,18,17198869,-9.5%,https://www.youtube.com/watch?v=16YnOUnbE6s
37,35,Lehanga,Jass Manak,35,16907380,-5.7%,https://www.youtube.com/watch?v=RKioDWlajvo
38,52,Tattoo (Remix),Rauw Alejandro & Camilo,3,16844482,14%,https://www.youtube.com/watch?v=wJT-YKmlWJc
39,49,Fantasías,Rauw Alejandro & Farruko,26,16817121,10.3%,https://www.youtube.com/watch?v=8jwbnGrX7-c
40,27,Tum Hi Aana,Jubin Nautiyal,25,16652134,-19.1%,https://www.youtube.com/watch?v=VFTSW817JlI
41,41,bad guy,Billie Eilish,51,16559349,-1.2%,https://www.youtube.com/watch?v=DyDfgMOUjCI
42,43,Kill This Love,BLACKPINK,50,16487677,2.5%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
43,30,Hola (Remix) (feat. Juhn & Dimelo Flow),"Dalex, Lenny Tavárez & Chencho Corleone",21,16435528,-18%,https://www.youtube.com/watch?v=nlXqp3FVrq8
44,34,Ramuloo Ramulaa,Anurag Kulkarni & Mangli,22,16413195,-9%,https://www.youtube.com/watch?v=Bg8Yb9zGYyA
45,54,Boss B*tch,Doja Cat,3,16307123,20.3%,https://www.youtube.com/watch?v=RsW66teC0BQ
46,45,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,23,16250813,2.1%,https://www.youtube.com/watch?v=EzKkl64rRbM
47,40,Sunday Best,Surfaces,5,15863952,-5.8%,https://www.youtube.com/watch?v=_83KqwEEGw4
48,42,Neeli Neeli Aakasam,Sid Sriram & Sunitha,8,15739361,-5.9%,https://www.youtube.com/watch?v=XjJTtKTbR84
49,,Ça fait des années (feat. Cheb Mami),Soolking,1,15711258,,https://www.youtube.com/watch?v=BXHjhGtiUhM
50,36,Filhall (feat. Akshay Kumar & Nupur Sanon),B Praak,19,15680825,-12%,https://www.youtube.com/watch?v=hMy5za-m5Ew
51,,death bed (coffee for your head) (feat. Beabadoobee),Powfu,1,14891814,,https://www.youtube.com/watch?v=WB4Nmh76fAc
52,47,Hello Koun,Ritesh Pandey & Sneh Upadhya,16,14179157,-9.2%,https://www.youtube.com/watch?v=0hGGaVCCqPk
53,39,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,13,14084627,-16.8%,https://www.youtube.com/watch?v=1XbO3zoHc04
54,46,Por Primera Vez,Camilo,3,14038938,-11.5%,https://www.youtube.com/watch?v=YwodhCjFbQ8
55,51,Ignorantes,Bad Bunny,6,13979756,-6.2%,https://www.youtube.com/watch?v=PC0GvyEIXfk
56,44,Fir Se Machayenge,Emiway Bantai,6,13760937,-14.2%,https://www.youtube.com/watch?v=zaCbuB3w0kg
57,48,Bellaquita (feat. Lenny Tavárez),Dalex,20,13362980,-13.2%,https://www.youtube.com/watch?v=ygKutNMguHI
58,,Tibbeyan Da Putt,Sidhu Moose Wala,1,13229670,,https://www.youtube.com/watch?v=twCHVhk8iMU
59,66,Physical (feat. Hwa Sa),Dua Lipa,6,13068313,9%,https://www.youtube.com/watch?v=L6nrMAFCzhg
60,58,Suicidal (Remix) (feat. Juice WRLD),YNW Melly,9,12834023,-1%,https://www.youtube.com/watch?v=-V2PxXsctV0
61,62,Into the Unknown,Idina Menzel & Aurora,17,12492355,1.3%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
62,63,Liberdade Provisória (Ao Vivo),Henrique & Juliano,15,12324535,-0%,https://www.youtube.com/watch?v=ff3r10rCKFs
63,,Morado,J Balvin,4,11726686,,https://www.youtube.com/watch?v=d5ZVaWxkAaQ
64,56,La Difícil,Bad Bunny,4,11343489,-14.6%,https://www.youtube.com/watch?v=fEYUoBgYKzw
65,87,Bohemian Rhapsody,Queen,27,11293960,19.7%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
66,,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1,11187480,,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
67,59,Se Me Olvidó,Christian Nodal,3,10818735,-14.3%,https://www.youtube.com/watch?v=MAWizm8pVnI
68,,In Your Eyes,The Weeknd,1,10818604,,https://www.youtube.com/watch?v=dqRZDebPIGs
69,75,Yo Ya No Vuelvo Contigo (feat. Grupo Firme),Lenin Ramírez,11,10788284,-0.7%,https://www.youtube.com/watch?v=lDToOe8pVzY
70,94,Jai Jai Shivshankar (Vishal Dadlani & Benny Dayal),Vishal Dadlani & Benny Dayal,17,10762705,20.3%,https://www.youtube.com/watch?v=IDSMj9wM9Os
71,61,Loca,Honey Singh & Simar Kaur,4,10639051,-14.5%,https://www.youtube.com/watch?v=QeLoW2ySlbc
72,79,everything i wanted (Live),Billie Eilish,19,10577356,-0.5%,https://www.youtube.com/watch?v=aVAKT9UxJMI
73,67,VETE,Bad Bunny,18,10365242,-13.4%,https://www.youtube.com/watch?v=f5aDUB1NCnk
74,70,Medusa,"Anuel AA, Jhay Cortez & J Balvin",7,10217767,-12.4%,https://www.youtube.com/watch?v=DPIv7awI-1A
75,,Azul (Live),J Balvin,1,10217494,,https://www.youtube.com/watch?v=bcaLBKH-Yfc
76,98,Dau Moda,Jador & Lino Golden,2,10217038,16.4%,https://www.youtube.com/watch?v=MVvXUinj1R8
77,68,Me Gusta,Shakira & Anuel AA,5,10180487,-14.6%,https://www.youtube.com/watch?v=mf-UJ32PJgU
78,86,Lost On You (Live),LP,12,9979432,5.3%,https://www.youtube.com/watch?v=wDjeBNv6ip0
79,77,My Oh My (feat. DaBaby),Camila Cabello,14,9881554,-8%,https://www.youtube.com/watch?v=TduHf1tWDvI
80,65,โดดดิด่ง,BNK48,8,9876194,-18.1%,https://www.youtube.com/watch?v=Ek8itihPQgE
81,64,Fantasias (Remix) (feat. Farruko & Lunay),"Rauw Alejandro, Anuel AA & Natti Natasha",3,9871943,-19.7%,https://www.youtube.com/watch?v=w-e5sFmbyHo
82,,TUDO NO SIGILO,Vytinho NG & Bianca,1,9752457,,https://www.youtube.com/watch?v=qLq8egSxsZk
83,,Supalonely (feat. Gus Dapperton),BENEE,1,9669748,,https://www.youtube.com/watch?v=Rb6Scz-5YOs
84,76,Meleğim,Soolking & Dadju,7,9507765,-11.6%,https://www.youtube.com/watch?v=ReK5Z0RCbSY
85,,BRABA,Luísa Sonza,1,9417217,,https://www.youtube.com/watch?v=ogxUGtlAq18
86,88,Cradles,Sub Urban,17,9345353,-0.8%,https://www.youtube.com/watch?v=KBtk5FUeJbk
87,73,Black Swan,BTS,9,9315607,-17.4%,https://www.youtube.com/watch?v=0lapF4DQPKQ
88,83,Lose Yourself,Eminem,11,9304906,-5.2%,https://www.youtube.com/watch?v=4wOLVrGHiIU
