Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,33,171148096,-10.3%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,,Look What You Made Me Do,Taylor Swift,1,166159573,,https://www.youtube.com/watch?v=3tmd-ClpJxA
3,2,Shape of You,Ed Sheeran,34,101400318,-1.6%,https://www.youtube.com/watch?v=JGwWNGJdvx8
4,3,Mi Gente (J Balvin & Willy William),J Balvin & Willy William,9,84750721,-2.6%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
5,37,Swish Swish (feat. Nicki Minaj),Katy Perry,6,65665297,182.4%,https://www.youtube.com/watch?v=X0ZVaFO7cGE
6,4,Krippy Kush,"Farruko, Bad Bunny & Rvssian",4,45692069,-9.2%,https://www.youtube.com/watch?v=j1_JW7An2l0
7,6,Escápate Conmigo (feat. Ozuna),Wisin,22,44504499,3.4%,https://www.youtube.com/watch?v=3X9wEwulYhk
8,5,Felices Los 4,Maluma,19,41670384,-7.9%,https://www.youtube.com/watch?v=t_jHrUE5IOk
9,7,GANGNAM STYLE (강남스타일),PSY,80,41173393,0.3%,https://www.youtube.com/watch?v=9bZkp7q19f0
10,9,Me Rehúso,Danny Ocean,11,39797857,0.3%,https://www.youtube.com/watch?v=aDCcLQto5BM
11,8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,42,38979423,-3.7%,https://www.youtube.com/watch?v=papuvlVeZg8
12,11,Chantaje (feat. Maluma),Shakira,44,38246612,3.4%,https://www.youtube.com/watch?v=6Mgqbai3fKo
13,12,"Ahora Dice (feat. J Balvin, Ozuna & Arcángel)",Chris Jeday,23,35795811,1.6%,https://www.youtube.com/watch?v=c73Cu3TQnlg
14,13,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,11,34788272,1%,https://www.youtube.com/watch?v=fyaI4-5849w
15,16,Una Lady Como Tu,Manuel Turizo,7,34033710,4.5%,https://www.youtube.com/watch?v=VYtJAuoZxcc
16,10,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,5,33956521,-12.8%,https://www.youtube.com/watch?v=omzk3klIy0E
17,,Chalti Hai Kya 9 Se 12 (Neha Kakkar & Dev Negi),Neha Kakkar & Dev Negi,1,33691058,,https://www.youtube.com/watch?v=E9OFaR2DSOI
18,15,Báilame,Nacho,9,32341150,-0.7%,https://www.youtube.com/watch?v=a1J44C-PZ3E
19,20,New Rules,Dua Lipa,7,30958309,7.8%,https://www.youtube.com/watch?v=k2qgadSvNyU
