Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
24,24,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",43,16904409,-3.7%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
25,23,Boss B*tch,Doja Cat,10,16358062,-6.8%,https://www.youtube.com/watch?v=RsW66teC0BQ
26,28,Someone You Loved,Lewis Capaldi,10,16067855,-3%,https://www.youtube.com/watch?v=zABLecsR5UE
27,30,Falling,Trevor Daniel,25,14937673,-7.5%,https://www.youtube.com/watch?v=L7mfjvdnPno
28,35,Break My Heart,Dua Lipa,7,14932784,1.7%,https://www.youtube.com/watch?v=Nj2U6rhnucI
29,34,Intentions (feat. Quavo),Justin Bieber,14,14869859,-0.3%,https://www.youtube.com/watch?v=3AyMjyHu1bA
30,27,Safaera,Bad Bunny,11,14839949,-10.5%,https://www.youtube.com/watch?v=jCQ_6XbATPc
31,29,WANNABE,ITZY,10,14742331,-10.9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
32,22,goosebumps (feat. Kendrick Lamar),Travis Scott,3,14233813,-20.5%,https://www.youtube.com/watch?v=Dst9gZkq1a8
33,31,PuttaBombe,--,16,13844207,-11.8%,https://www.youtube.com/watch?v=8LZ2loz71Sw
34,36,ON,BTS,12,13801797,-4.8%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
35,90,Lockdown Me Ludo,Ritesh Pandey & Antra Singh Priyanka,2,13436951,84.1%,https://www.youtube.com/watch?v=nA9ksxuTMj8
36,37,Tattoo (Remix),Rauw Alejandro & Camilo,10,13404656,-7.5%,https://www.youtube.com/watch?v=wJT-YKmlWJc
37,39,Yummy,Justin Bieber,19,13377552,-6.1%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
38,33,TUDO NO SIGILO,Vytinho NG & Bianca,8,13302477,-12.6%,https://www.youtube.com/watch?v=qLq8egSxsZk
39,38,Si Veo a Tu Mamá,Bad Bunny,11,12938554,-10.4%,https://www.youtube.com/watch?v=CPK_IdHe1Yg
40,46,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,19,12781670,-0.3%,https://www.youtube.com/watch?v=GOkJguI8kYc
41,,BEBE (feat. Anuel AA),6ix9ine,25,12635419,,https://www.youtube.com/watch?v=ycV6cnK3SIs
42,69,ROCKSTAR (feat. Roddy Ricch),DaBaby,3,12524620,45.6%,https://www.youtube.com/watch?v=mxFstYSbBmc
43,,Tum Hi Aana,Jubin Nautiyal,31,12383248,,https://www.youtube.com/watch?v=VFTSW817JlI
44,45,Memories,Maroon 5,32,12303849,-5%,https://www.youtube.com/watch?v=SlPhMPnQ58k
45,44,Godzilla (feat. Juice WRLD),Eminem,17,12289422,-5.9%,https://www.youtube.com/watch?v=r_0JjYUe5jo
46,25,THE SCOTTS,"THE SCOTTS, Travis Scott & Kid Cudi",3,12256355,-27.5%,https://www.youtube.com/watch?v=8oaW16lGNxE
47,47,Supalonely (feat. Gus Dapperton),BENEE,8,12206157,-3.9%,https://www.youtube.com/watch?v=Rb6Scz-5YOs
48,,Lehanga,Jass Manak,39,12052167,,https://www.youtube.com/watch?v=RKioDWlajvo
49,42,Por Primera Vez,Camilo,10,11952053,-10.8%,https://www.youtube.com/watch?v=YwodhCjFbQ8
50,50,ELEGÍ (feat. Dimelo Flow),"Rauw Alejandro, Dalex & Lenny Tavárez",7,11809697,-3.1%,https://www.youtube.com/watch?v=3Ftud32GEn0
51,56,El Efecto,Rauw Alejandro & Chencho Corleone,7,11638518,5.7%,https://www.youtube.com/watch?v=vpD_EvXiGQ4
52,43,Diosa (Remix),"Myke Towers, Anuel AA & Natti Natasha",14,11526937,-12.3%,https://www.youtube.com/watch?v=2_f5Os7mKqM
53,49,Rojo,J Balvin,11,11420612,-6.9%,https://www.youtube.com/watch?v=_tG70FWd1Ds
54,,Arriba,Natanael Cano,1,11112379,,https://www.youtube.com/watch?v=AyoTYhkJyog
55,,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",22,10988030,,https://www.youtube.com/watch?v=V_MXGdSBbAI
56,58,Djadja (feat. Maluma),Aya Nakamura,3,10968857,6.6%,https://www.youtube.com/watch?v=_wRFdiBR8sg
57,77,Party Girl,StaySolidRocky,2,10808222,34.6%,https://www.youtube.com/watch?v=1KlNDZpCkHc
58,60,عود البطل,Hassan Shakosh & Omar Kamal,10,10691348,6.8%,https://www.youtube.com/watch?v=DH6D7KwB_I8
59,51,PORFA (Remix),"Feid, Justin Quiles, J Balvin, Nicky Jam, Maluma & Sech",6,10653563,-5.4%,https://www.youtube.com/watch?v=zTpswDtnBBI
60,48,Loco,Beéle,3,10638138,-15.5%,https://www.youtube.com/watch?v=A9WHpDefTsw
61,55,Blueberry Faygo (C-Mix),Lil Mosey,7,10594238,-4%,https://www.youtube.com/watch?v=V_jHc_n0p9c
62,52,BRABA,Luísa Sonza,8,10019974,-10.1%,https://www.youtube.com/watch?v=ogxUGtlAq18
63,54,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",3,9999348,-9.8%,https://www.youtube.com/watch?v=yErttA9tEro
64,21,Qué Maldición,Banda MS de Sergio Lizárraga & Snoop Dogg,2,9612688,-52.1%,https://www.youtube.com/watch?v=d-Gi-qJ1CAQ
65,,We Paid (feat. 42 Dugg),Lil Baby,1,9536321,,https://www.youtube.com/watch?v=GErG9femMQk
66,59,Physical (feat. Hwa Sa),Dua Lipa,13,9366714,-7%,https://www.youtube.com/watch?v=L6nrMAFCzhg
67,61,Lost On You (Live),LP,19,9362220,-1.4%,https://www.youtube.com/watch?v=wDjeBNv6ip0
68,,BYE ME FUI,Bad Bunny,1,9083081,,https://www.youtube.com/watch?v=Ts_pOxNJtVg
69,64,Yo Ya No Vuelvo Contigo (feat. Grupo Firme),Lenin Ramírez,18,9080390,1%,https://www.youtube.com/watch?v=lDToOe8pVzY
70,63,Like That (feat. Gucci Mane),Doja Cat,7,9043848,0.3%,https://www.youtube.com/watch?v=XEJLuJyxLDE
71,,PA' ROMPERLA,Bad Bunny,1,8865452,,https://www.youtube.com/watch?v=tK4ioPhpal4
72,8,Error,JD Pantoja,2,8676896,-68.7%,https://www.youtube.com/watch?v=A2T5EcOYHzA
73,70,Fantasias (Remix) (feat. Farruko & Lunay),"Rauw Alejandro, Anuel AA & Natti Natasha",10,8641350,0.8%,https://www.youtube.com/watch?v=w-e5sFmbyHo
74,68,Muqabla,Yash Narvekar & Sachet-Parampara,20,8551815,-3%,https://www.youtube.com/watch?v=l75z7FrYRXI
75,76,Goa Beach (feat. Neha Kakkar),Tony Kakkar,14,8546606,5%,https://www.youtube.com/watch?v=n5WnMJ0J6qA
76,66,Teri Mitti,B Praak,12,8402488,-5.9%,https://www.youtube.com/watch?v=wF_B_aagLfI
77,,Filhall (feat. Akshay Kumar & Nupur Sanon),B Praak,21,8362054,,https://www.youtube.com/watch?v=hMy5za-m5Ew
78,75,Danza Kuduro (feat. Lucenzo),Don Omar,5,8088798,-0.6%,https://www.youtube.com/watch?v=7zp1TbLFPp8
79,,STOOPID (feat. Bobby Shmurda),6ix9ine,5,8042856,,https://www.youtube.com/watch?v=VDa5iGiPgGs
80,,Uno,Little Big,8,7963841,,https://www.youtube.com/watch?v=L_dWvTCdDQ4
81,,Cócteles,Kenia Os,1,7960614,,https://www.youtube.com/watch?v=WOAGXJyH2BY
82,,Cheap Thrills,Sia,85,7927536,,https://www.youtube.com/watch?v=31crA53Dgu0
83,,S de Saudade (Acústico),Luiza e Maurílio & Zé Neto & Cristiano,1,7890672,,https://www.youtube.com/watch?v=sjH-s6lozFk
84,,She Gets Away With Everything,FunniFlix,2,7871838,,https://www.youtube.com/watch?v=xZam8NTrebk
85,,#Hot16Challenge2,Szpaku,1,7863371,,https://www.youtube.com/watch?v=s7Z75i_xYZg
86,88,Someone Like You,Adele,8,7822208,6.8%,https://www.youtube.com/watch?v=hLQl3WQQoQ0
87,83,Before You Go (Acoustic),Lewis Capaldi,4,7723977,2.3%,https://www.youtube.com/watch?v=Jtauh8GcxBY
88,,Bheegi Bheegi,Neha Kakkar & Tony Kakkar,1,7645983,,https://www.youtube.com/watch?v=T_NtMcaCEYE
89,71,Mala Fama,Danna Paola,13,7608298,-10.8%,https://www.youtube.com/watch?v=vulWkgc5KYI
90,,CANCIÓN CON YANDEL,Yandel & Bad Bunny,1,7588954,,https://www.youtube.com/watch?v=R82Pk0VQWOQ
91,,DNA,BTS,33,7580082,,https://www.youtube.com/watch?v=MBdVXkSdhwU
92,74,Sunday Best,Surfaces,12,7398586,-9.8%,https://www.youtube.com/watch?v=_83KqwEEGw4
93,80,Amarillo,J Balvin,8,7396707,-5.2%,https://www.youtube.com/watch?v=KHAgoT4FZbc
94,99,Somebody That I Used To Know,Gotye & Kimbra,2,7336455,6.4%,https://www.youtube.com/watch?v=8UVNT4wvIGY
95,81,Dancin (Krono Remix) (feat. Luvli),Aaron Smith,3,7330814,-5.9%,https://www.youtube.com/watch?v=6Nb-prB-4P0
96,,Como Llora,Juanfran,1,7314962,,https://www.youtube.com/watch?v=vtCc5SJRa9c
97,,Surrender,Natalie Taylor,1,7278735,,https://www.youtube.com/watch?v=caoP4dj2oro
98,,Lathi,Weird Genius & Sara Fajira,1,7266305,,https://www.youtube.com/watch?v=8uy7G2JXVSA
99,78,"La Forma En Que Me Miras (feat. Sammy, Myke Towers, Lenny Tavárez & Rafa Pabön)",Super Yei,10,7236726,-8.6%,https://www.youtube.com/watch?v=cpgTIcxt9Hs
100,84,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,20,7208183,-4%,https://www.youtube.com/watch?v=1XbO3zoHc04
