Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,FILHALL,B Praak,1,96474083,,https://www.youtube.com/watch?v=hMy5za-m5Ew
2,1,DANCE MONKEY,Tones and I,10,57897345,-8.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
3,5,Tum Hi Aana,Jubin Nautiyal,7,52813493,28.7%,https://www.youtube.com/watch?v=VFTSW817JlI
4,10,Tusa,KAROL G & Nicki Minaj,2,44298974,40%,https://www.youtube.com/watch?v=tbneQDc2H3I
5,2,Señorita,Shawn Mendes & Camila Cabello,22,42461214,-6%,https://www.youtube.com/watch?v=Pkh8UtuejGw
6,7,Memories,Maroon 5,7,39347259,5.6%,https://www.youtube.com/watch?v=SlPhMPnQ58k
7,6,Fantasías,Rauw Alejandro & Farruko,9,37890037,-4.9%,https://www.youtube.com/watch?v=8jwbnGrX7-c
8,4,Que Tire Pa' 'Lante,Daddy Yankee,5,37135257,-13.9%,https://www.youtube.com/watch?v=fAgvmh1jaCE
9,3,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,6,36362041,-17.1%,https://www.youtube.com/watch?v=EzKkl64rRbM
10,,Yaad Piya Ki Aane Lagi,Neha Kakkar,1,33571742,,https://www.youtube.com/watch?v=eN6AYHAT8UM
11,9,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,35,31473942,-1.5%,https://www.youtube.com/watch?v=r7qovpFAGrQ
12,8,Tutu,Camilo & Pedro Capó,15,30926620,-7.8%,https://www.youtube.com/watch?v=5AkDqm-cEgg
13,11,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",18,28182598,-9.2%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
14,19,Adicto,"Tainy, Anuel AA & Ozuna",13,24375895,15.7%,https://www.youtube.com/watch?v=58u-zkDLNPg
15,13,Lehanga,Jass Manak,17,24318523,-0.5%,https://www.youtube.com/watch?v=RKioDWlajvo
16,21,Someone You Loved (Live),Lewis Capaldi,26,24313533,24.2%,https://www.youtube.com/watch?v=zABLecsR5UE
17,12,LA CANCIÓN,J Balvin & Bad Bunny,21,22841308,-23.7%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
18,15,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,7,20981602,-9.2%,https://www.youtube.com/watch?v=HDhDY-ympFk
19,,DIL ZAFFRAN,Yasser Desai,1,20717200,,https://www.youtube.com/watch?v=REkoSjNhvUI
20,17,Con Altura (feat. El Guincho),Rosalía & J Balvin,34,20392859,-4.4%,https://www.youtube.com/watch?v=p7bfOZek9t4
21,,Gan-Ga (Remix),Bryant Myers & Anuel AA,1,19843112,,https://www.youtube.com/watch?v=emnHWQrk76Q
22,16,No Me Conoce (Remix),"Jhay Cortez, J Balvin & Bad Bunny",27,19743213,-9.3%,https://www.youtube.com/watch?v=w2C6RhQBYlg
23,20,8 Parche (feat. Gur Sidhu),Baani Sandhu,9,19252114,-3.6%,https://www.youtube.com/watch?v=8WWv5_k8D14
24,22,Con Calma (feat. Snow),Daddy Yankee & SNoW,43,19163996,-1.5%,https://www.youtube.com/watch?v=DiItGE3eAyQ
25,14,Lose You to Love Me,Selena Gomez,4,18500044,-24.2%,https://www.youtube.com/watch?v=zlJDTxahav0
26,,BOP,DaBaby,1,18354217,,https://www.youtube.com/watch?v=28hYUZMufDg
27,,HIP,MAMAMOO,1,17477823,,https://www.youtube.com/watch?v=KhTeiaCezwM
28,23,Pachtaoge,Arijit Singh,13,17139656,-5%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
29,27,la mejor versión de mi no la conociste tú,Natti Natasha & Romeo Santos,7,17134337,5.8%,https://www.youtube.com/watch?v=R9rVapGCf2c
30,26,bad guy,Billie Eilish,34,16871782,1.2%,https://www.youtube.com/watch?v=DyDfgMOUjCI
31,,everything i wanted (Live),Billie Eilish,1,16694918,,https://www.youtube.com/watch?v=aVAKT9UxJMI
32,25,Kill This Love,BLACKPINK,34,16542581,-5.7%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
33,24,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",18,16523331,-6.4%,https://www.youtube.com/watch?v=_uUdJalMaF8
34,36,Let It Go,Idina Menzel,25,16256525,16.7%,https://www.youtube.com/watch?v=L0MK7qz13bU
35,61,Kinna Sona,"Meet Bros, Jubin Nautiyal & Dhvani Bhanushali",2,15098703,42.9%,https://www.youtube.com/watch?v=7lfFZs50JHM
36,32,Otro trago (feat. Darell),Sech,31,14802031,-2.1%,https://www.youtube.com/watch?v=t_qn-f7XfJo
37,34,Surtada (Remix) (feat. OIK),Dadá Boladão & Tati Zaqui,6,14500990,-0%,https://www.youtube.com/watch?v=vhPhZbO7OXE
38,,Hasta Que Salga El Sol,Ozuna,1,14213139,,https://www.youtube.com/watch?v=8-BNyX1DOSo
39,33,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,31,14206864,-3.3%,https://www.youtube.com/watch?v=YZxmoOvqWek
40,,Ankhiyon Se Goli Mare,Mika Singh &  Tulsi Kumar,1,14148321,,https://www.youtube.com/watch?v=3GLoGHbhKHg
41,18,Hum Deewane Hain Aapke,Altaf Sayyed & Chandra Surya,9,13796417,-34.5%,https://www.youtube.com/watch?v=-FkaTMcqmyE
42,30,Callaíta,Bad Bunny & Tainy,25,13618999,-12.5%,https://www.youtube.com/watch?v=acEOASYioGY
43,37,It's You,Ali Gatie,19,13584242,0.2%,https://www.youtube.com/watch?v=F-cO2CMue4Q
44,43,Thodi Jagah,Arijit Singh,5,13557776,7.5%,https://www.youtube.com/watch?v=qCgjpLEzBkg
45,28,Ramuloo Ramulaa,Anurag Kulkarni & Mangli,4,13453548,-15.5%,https://www.youtube.com/watch?v=Bg8Yb9zGYyA
46,50,Hola (Remix) (feat. Juhn & Dimelo Flow),"Dalex, Lenny Tavárez & Chencho Corleone",3,13371204,16.1%,https://www.youtube.com/watch?v=nlXqp3FVrq8
47,35,Ek Chumma,"Sohail Sen, Altamash Faridi & Jyotica Tangri",6,13242359,-5.5%,https://www.youtube.com/watch?v=re5VHo6wS28
48,38,Lalala,Y2K & bbno$,13,13031511,-2.1%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
49,,Dheeme Dheeme,Tony Kakkar & Neha Kakkar,24,12795095,,https://www.youtube.com/watch?v=V_tG1OSJUsQ
50,31,Jai Jai Shivshankar (Vishal Dadlani & Benny Dayal),Vishal Dadlani & Benny Dayal,8,12733521,-17.5%,https://www.youtube.com/watch?v=0kfLTq57_Y0
51,,Imaginaste (Remix),Jhay cortez & Wisin & Yandel,1,12584913,,https://www.youtube.com/watch?v=apSDw8PA9E0
52,,Aventura (feat. Anuel AA & Ozuna),Lunay,1,12434162,,https://www.youtube.com/watch?v=
53,29,Don't Start Now,Dua Lipa,3,12349064,-20.7%,https://www.youtube.com/watch?v=oygrmJFKYZY
54,,Woah,Lil Baby,1,12271712,,https://www.youtube.com/watch?v=nUEqPtVGIpE
55,,Go Bananas,Little Big,1,12041825,,https://www.youtube.com/watch?v=ADlGkXAz1D0
56,74,All I Want For Christmas Is You,Mariah Carey,19,11851586,25.2%,https://www.youtube.com/watch?v=aAkMkVFwAoo
57,65,Ek Toh Kum Zindagani,"Tanishk Bagchi, Neha Kakkar & Yash Narvekar",6,11769796,14.9%,https://www.youtube.com/watch?v=a39rulFFJlM
58,62,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,14,11338895,7.7%,https://www.youtube.com/watch?v=2j3x0VYnehg
59,,Gajban,Vishvajeet Choudhary & Sapna Choudhary,1,11251047,,https://www.youtube.com/watch?v=QRoNg0trw0Y
60,89,Jotai Nahi Dungi,Ritesh Pandey & Antra Singh Priyanka,2,11208094,30.6%,https://www.youtube.com/watch?v=_rNB55OJdR4
61,56,HIGHEST IN THE ROOM,Travis Scott,7,11121266,1.7%,https://www.youtube.com/watch?v=tfSS1e3kYeo
62,52,Naagin,"Vayu, Aastha Gill, Akasa Singh & Puri",3,11118104,-3%,https://www.youtube.com/watch?v=Oi8q1zIGph0
