Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,17,55854088,-9.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,2,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",13,43818310,-7.5%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,4,Adicto,"Tainy, Anuel AA & Ozuna",8,38592153,-1.3%,https://www.youtube.com/watch?v=58u-zkDLNPg
4,5,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,30,35544947,-5%,https://www.youtube.com/watch?v=r7qovpFAGrQ
5,53,Memories,Maroon 5,2,35403200,166.5%,https://www.youtube.com/watch?v=SlPhMPnQ58k
6,12,DANCE MONKEY,Tones and I,5,35115006,27.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
7,7,Tutu,Camilo & Pedro Capó,10,33693059,7.2%,https://www.youtube.com/watch?v=5AkDqm-cEgg
8,3,Pachtaoge,Arijit Singh,8,31104802,-23.4%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
9,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,29,30117328,-1.5%,https://www.youtube.com/watch?v=p7bfOZek9t4
10,9,No Me Conoce (Remix),"Jhay Cortez, J Balvin & Bad Bunny",22,28570313,-6.3%,https://www.youtube.com/watch?v=w2C6RhQBYlg
11,11,Lehanga,Jass Manak,12,28224061,-2.8%,https://www.youtube.com/watch?v=RKioDWlajvo
12,,Ek Toh Kum Zindagani,"Tanishk Bagchi, Neha Kakkar & Yash Narvekar",1,27355230,,https://www.youtube.com/watch?v=a39rulFFJlM
13,14,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",13,25220860,-6%,https://www.youtube.com/watch?v=_uUdJalMaF8
14,,Oye,TINI & Sebastián Yatra,1,24623388,,https://www.youtube.com/watch?v=azfKhDMIrZo
15,25,LA CANCIÓN,J Balvin & Bad Bunny,16,24372219,23.9%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
16,17,Con Calma (feat. Snow),Daddy Yankee & SNoW,38,23273131,-2.1%,https://www.youtube.com/watch?v=DiItGE3eAyQ
17,6,HIGHEST IN THE ROOM,Travis Scott,2,23218649,-33.8%,https://www.youtube.com/watch?v=tfSS1e3kYeo
18,,Lights Up,Harry Styles,1,22847797,,https://www.youtube.com/watch?v=9NZvM1918_E
19,18,Otro trago (feat. Darell),Sech,26,21803606,-6.5%,https://www.youtube.com/watch?v=t_qn-f7XfJo
20,19,Tum Hi Aana,Jubin Nautiyal,2,21299229,-7.1%,https://www.youtube.com/watch?v=VFTSW817JlI
21,10,"10,000 Hours",Dan + Shay & Justin Bieber,2,21017367,-30.3%,https://www.youtube.com/watch?v=Y2E71oe0aSM
22,22,Callaíta,Bad Bunny & Tainy,20,20762151,2%,https://www.youtube.com/watch?v=acEOASYioGY
23,21,Someone You Loved (Live),Lewis Capaldi,21,20580753,0.3%,https://www.youtube.com/watch?v=zABLecsR5UE
24,20,bad guy,Billie Eilish,29,20172627,-5%,https://www.youtube.com/watch?v=DyDfgMOUjCI
25,34,Calma (Remix),Pedro Capó & Farruko,51,20158582,9.4%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
26,15,Qué Pena,Maluma & J Balvin,3,20131620,-20.6%,https://www.youtube.com/watch?v=Geyg_F5pfHE
27,32,la mejor versión de mi no la conociste tú,Natti Natasha & Romeo Santos,2,19164489,3.6%,https://www.youtube.com/watch?v=R9rVapGCf2c
28,23,Indian Panini,Lil Nas X,7,18877840,-7%,https://www.youtube.com/watch?v=bXcSLI58-h8
29,28,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,9,18549795,-1.6%,https://www.youtube.com/watch?v=2j3x0VYnehg
30,27,Lalala,Y2K & bbno$,8,17926848,-5.7%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
31,16,Jai Jai Shivshankar (Vishal Dadlani & Benny Dayal),Vishal Dadlani & Benny Dayal,3,17911751,-28.5%,https://www.youtube.com/watch?v=0kfLTq57_Y0
32,24,Kill This Love,BLACKPINK,29,17899170,-9.1%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
33,,Queen of Mean,Sarah Jeffery,9,17407124,,https://www.youtube.com/watch?v=r9o1QS-itsU
34,38,8 Parche (feat. Gur Sidhu),Baani Sandhu,4,17292955,0.5%,https://www.youtube.com/watch?v=8WWv5_k8D14
35,33,Feel Special,TWICE,4,16181624,-12.2%,https://www.youtube.com/watch?v=3ymwOvzhwHs
36,35,Si Se Da,Myke Towers & Farruko,31,16157985,-11.1%,https://www.youtube.com/watch?v=LXjRV-oSD1U
37,31,Bandit (feat. Youngboy Never Broke Again),Juice WRLD,2,15608956,-16.6%,https://www.youtube.com/watch?v=Sw5fNI400E4
38,29,Si Te Vas,Sech & Ozuna,3,15598585,-17.2%,https://www.youtube.com/watch?v=QhY1YU8AxLE
39,39,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,26,15142989,-4.2%,https://www.youtube.com/watch?v=YZxmoOvqWek
40,64,Contatinho (Ao Vivo),Léo Santana & Anitta,5,15055001,28.7%,https://www.youtube.com/watch?v=yyY6z02GqTQ
41,45,Without Me,Halsey,50,14874165,3.2%,https://www.youtube.com/watch?v=ZAfAud_M_mg
42,50,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,2,14823873,8.9%,https://www.youtube.com/watch?v=HDhDY-ympFk
43,44,Sunflower,Post Malone & Swae Lee,52,14529053,-0.3%,https://www.youtube.com/watch?v=ApXoWvfEYVU
44,,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,1,14366458,,https://www.youtube.com/watch?v=EzKkl64rRbM
45,56,Circles,Post Malone,7,14186253,10.2%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
46,63,YES,"Fat Joe, Cardi B & Anuel AA",2,14019813,18.8%,https://www.youtube.com/watch?v=mwwvOwhNF6M
47,,Tanto,Jesse & Joy,1,13896437,,https://www.youtube.com/watch?v=ridGylKQ0WY
48,37,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",15,13889521,-19.5%,https://www.youtube.com/watch?v=G81Ospnlctw
49,46,It's You,Ali Gatie,14,13884468,-3%,https://www.youtube.com/watch?v=F-cO2CMue4Q
50,43,Pal Pal Dil Ke Paas,Arijit Singh & --,6,13831975,-5.3%,https://www.youtube.com/watch?v=lgTHGZF3BQw
51,41,รักติดไซเรน (My Ambulance),ไอซ์ พาริส & Nichaphat Chatchaipholrat,7,13683805,-11.9%,https://www.youtube.com/watch?v=ILU9NbWn4t0
52,48,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,18,13621478,-1.8%,https://www.youtube.com/watch?v=avVg3pLj_Po
53,,Alone,Marshmello,59,13556598,,https://www.youtube.com/watch?v=ALZHF5UqnU4
54,,MALA SANTA,Becky G,1,13524157,,https://www.youtube.com/watch?v=w2Ro8cgsmss
55,51,Samajavaragamana,Sid Sriram,3,13484062,-0%,https://www.youtube.com/watch?v=OCg6BWlAXSw
56,,Surtada (Remix) (feat. OIK),Dadá Boladão & Tati Zaqui,1,13452582,,https://www.youtube.com/watch?v=vhPhZbO7OXE
57,55,ฝนเทลงมา,การ์เนต สะเลอปี้,11,13442501,4.3%,https://www.youtube.com/watch?v=3WuUE9G_dUo
58,40,Mi Ex,Ñejo & Nicky Jam,2,13250372,-14.7%,https://www.youtube.com/watch?v=HPcDWrmCqWo
59,49,No Guidance (feat. Drake),Chris Brown,19,13250323,-3.3%,https://www.youtube.com/watch?v=6L_k74BOLag
60,,JUG JUG JEEVE,Gulzaar Chhaniwala,1,13239044,,https://www.youtube.com/watch?v=GjYemNgJWg0
61,,Liar,Camila Cabello,4,12689876,,https://www.youtube.com/watch?v=KsDZix4ZSlU
62,36,Ghungroo,Arijit Singh & Shilpa Rao,5,12689464,-29.7%,https://www.youtube.com/watch?v=qFkNATtc3mc
63,65,AYA,Murda & Ezhel,2,12234059,5.5%,https://www.youtube.com/watch?v=FPFlY0hi3ak
64,30,Chicken Noodle Soup (feat. Becky G),J Hope,3,12060765,-35.8%,https://www.youtube.com/watch?v=i23NEQEFpgQ
65,52,Ransom,Lil Tecca,13,11878968,-11.7%,https://www.youtube.com/watch?v=1XzY2ij_vL4
66,68,ถ้าอ้ายหน้าใหม่,--,3,11700077,2.6%,https://www.youtube.com/watch?v=7e4ADkPbstU
67,47,Beautiful People (feat. Khalid),Ed Sheeran,16,11366759,-18.9%,https://www.youtube.com/watch?v=mj0XInqZMHY
68,87,Fantasías,Rauw Alejandro & Farruko,4,11152243,10.7%,https://www.youtube.com/watch?v=8jwbnGrX7-c
69,,Let It Go,Idina Menzel,22,11140042,,https://www.youtube.com/watch?v=L0MK7qz13bU
70,81,Dil Laga Liya,Alka Yagnik & Udit Narayan,15,11035979,5.5%,https://www.youtube.com/watch?v=6qBdQzPnw4E
71,61,Chicharrón (feat. Cauty),Guaynaa,8,10960223,-10%,https://www.youtube.com/watch?v=UsWiMOelYxI
72,76,How Do You Sleep?,Sam Smith,13,10938322,1.1%,https://www.youtube.com/watch?v=PmYypVozQb4
73,82,เมาทุกขวดเจ็บปวดทุกเพลง,DU-OMAY,5,10834784,4.3%,https://www.youtube.com/watch?v=QYdx57e_xWs
74,86,Supera (Ao Vivo),Marília Mendonça,6,10813928,5.7%,https://www.youtube.com/watch?v=7fMttPxpcmg
75,26,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,5,10799329,-44.9%,https://www.youtube.com/watch?v=UPOT2tgY9QQ
76,13,Jopping (Live),SuperM,2,10432500,-61.8%,https://www.youtube.com/watch?v=pAnK1y7qjuE
77,71,La Boca,Mau y Ricky & Camilo,10,10375840,-5.4%,https://www.youtube.com/watch?v=PPgZXMYlSXg
78,57,Çok Sevdim Yalan Oldu,Fatih Bulut,7,10356429,-17.8%,https://www.youtube.com/watch?v=UEbSQiYFRBM
79,69,Ikaw At Ako,Moira Dela Torre & Jason Marvin,8,10350247,-8%,https://www.youtube.com/watch?v=PxH3skG_UII
80,,Fuego (feat. Tainy),"DJ Snake, Sean Paul & Anitta",1,10276192,,https://www.youtube.com/watch?v=pY3DHR0y0pI
81,92,Le Photu Le,Neelu Rangili,8,10248979,6%,https://www.youtube.com/watch?v=O0n2T014eBM
82,70,Tujhe Kitna Chahne Lage,Mithoon & Arijit Singh,20,10228535,-7.2%,https://www.youtube.com/watch?v=AgX2II9si7w
83,,Ek Chumma,"Sohail Sen, Altamash Faridi & Jyotica Tangri",2,10065536,,https://www.youtube.com/watch?v=re5VHo6wS28
84,72,Bekhayali,Saif Zohan,18,9890139,-9.7%,https://www.youtube.com/watch?v=bhVH0C-6f8Q
85,93,DOLLAR,Becky G & Myke Towers,6,9846778,2%,https://www.youtube.com/watch?v=ngJwy17OiAM
86,,Amor A Primera Vista (feat. Horacio Palencia),"Los Ángeles Azules, Belinda & Lalo Ebratt",7,9705285,,https://www.youtube.com/watch?v=SlgtjRq5AXs
87,73,Ik Mulaqaat,"Meet Bros, Palak Muchhal & Altamash Faridi",5,9644183,-11.5%,https://www.youtube.com/watch?v=zing4uQ3dR4
88,58,SALAH APA AKU,Ilir7,4,9610335,-22.9%,https://www.youtube.com/watch?v=u4WCCI4JmVw
89,,Entre Ela e Eu (Sou Eu) (Ao vivo),Bruno & Marrone,1,9485565,,https://www.youtube.com/watch?v=1kHoi8D6qeY
90,85,Truth Hurts,Lizzo,13,9329791,-9.2%,https://www.youtube.com/watch?v=P00HMxdsVZI
91,,QUE PRETENDES,J Balvin & Bad Bunny,15,9206743,,https://www.youtube.com/watch?v=kPc3Pe42bGI
92,89,Loco Contigo,"DJ Snake, J Balvin & Tyga",18,9184663,-7.8%,https://www.youtube.com/watch?v=zNl00mOSnJI
93,,Bohemian Rhapsody,Queen,24,9177424,,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
94,99,Пчеловод,RASA,5,9165381,-1.1%,https://www.youtube.com/watch?v=9knYNjp95bs
95,54,Perreito,--,2,9096574,-30.1%,https://www.youtube.com/watch?v=8vPxDAMqGeI
96,,Cradles,Sub Urban,1,8955918,,https://www.youtube.com/watch?v=KBtk5FUeJbk
97,,Goodbyes (feat. Young Thug),Post Malone,14,8912340,,https://www.youtube.com/watch?v=ba7mB8oueCY
98,78,"Quizás (feat. Justin Quiles, Wisin, Zion, Lenny Tavárez & Feid)",Sech & Dalex,4,8802360,-17.2%,https://www.youtube.com/watch?v=0Cuwgzbejdc
99,94,Trampoline,SHAED & ZAYN,2,8785180,-8.8%,https://www.youtube.com/watch?v=Zzylc-7PwQ4
100,90,ONA BY TAK CHCIAŁA,Ronnie Ferrari,9,8771521,-10.4%,https://www.youtube.com/watch?v=LCcIx6bCcr8
