Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,FAKE LOVE,BTS,1,106639055,,https://www.youtube.com/watch?v=cibTjNJkaMk
2,1,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",7,84201307,-2.7%,https://www.youtube.com/watch?v=9jI-z9QN6g8
3,3,Dura,Daddy Yankee,18,63765789,-3.5%,https://www.youtube.com/watch?v=sGIm0-dQd8M
4,4,X,Nicky Jam & J Balvin,12,56530468,-11.7%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
5,2,This Is America,Childish Gambino,3,46344214,-39.2%,https://www.youtube.com/watch?v=VYOjWnS4cMY
6,11,Sin Pijama,Becky G & Natti Natasha,5,38274327,-6.8%,https://www.youtube.com/watch?v=zEf423kYfqk
7,9,no tears left to cry,Ariana Grande,5,38208974,-16.8%,https://www.youtube.com/watch?v=ffxKSjUwKdU
8,6,Me Niego (feat. Ozuna & Wisin),Reik,14,37407577,-30.6%,https://www.youtube.com/watch?v=JyqD_zfXfi8
9,7,Bella,Wolfine,18,35503213,-26.3%,https://www.youtube.com/watch?v=jjuSfhYiup8
10,10,Perfect,Ed Sheeran,37,35378105,-15.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
11,5,Introduccion B (El Cosita Mix),El Chombo,7,33060822,-38.8%,https://www.youtube.com/watch?v=LE6-4nAWEY0
12,13,God's Plan,Drake,18,32730382,-7.1%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
13,14,Havana (feat. Young Thug),Camila Cabello,36,31371051,-2.8%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
14,12,FRIENDS,Marshmello & Anne-Marie,15,30355090,-20.9%,https://www.youtube.com/watch?v=jzD_yyEcp0M
15,8,Mi Cama,Karol G,2,29901372,-35.8%,https://www.youtube.com/watch?v=8-mloCL49vs
16,,Heeriye (feat. Neha Bhasin & Deep Money),Meet Bros,1,29750704,,https://www.youtube.com/watch?v=j-I0Uxbh1uY
17,20,BBoom BBoom(뿜뿜),MOMOLAND,19,26218366,-3.1%,https://www.youtube.com/watch?v=JQGRg8XBnB4
18,21,Call Out My Name,The Weeknd,8,26217149,-1.5%,https://www.youtube.com/watch?v=M4ZoCHID9GI
19,22,Échame la Culpa,Luis Fonsi & Demi Lovato,27,25954627,-1.2%,https://www.youtube.com/watch?v=TyHvyGVs42U
20,23,Daru Badnaam,Kamal Kahlon & Param Singh,13,25932674,3.5%,https://www.youtube.com/watch?v=bzW9fmwcmG4
21,15,One Kiss,Calvin Harris & Dua Lipa,7,25848724,-19%,https://www.youtube.com/watch?v=DkeiKbqa02g
22,17,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,15,25410755,-16.3%,https://www.youtube.com/watch?v=yIIGQB6EMAM
23,24,Psycho (feat. Ty Dolla $ign),Post Malone,13,24944426,3.8%,https://www.youtube.com/watch?v=au2n7VVGv_c
24,16,Só quer vrau (feat. DJ RD),MC MM,4,23936029,-24.4%,https://www.youtube.com/watch?v=sbXg6CWUXuo
25,,Familiar,Liam Payne & J Balvin,2,23837810,,https://www.youtube.com/watch?v=oWw1BcFhk-k
26,18,Freaky Friday (feat. Chris Brown),Lil Dicky,10,23395374,-20.5%,https://www.youtube.com/watch?v=aZla1ttZHaw
27,43,Loca (feat. Duki & Cazzu),Khea,9,21717481,31.4%,https://www.youtube.com/watch?v=XQ0D_QD_DhM
28,31,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,30,21481699,5.7%,https://www.youtube.com/watch?v=y7d9VLRO3vc
29,19,Laung Laachi,Mannat Noor,7,21097394,-26%,https://www.youtube.com/watch?v=YpkJO_GrCo0
30,28,Corazón (feat. Nego do Borel),Maluma,29,20086650,-9.8%,https://www.youtube.com/watch?v=GmHrjFIWl6U
31,98,Back To You,Selena Gomez,2,19787891,114.1%,https://www.youtube.com/watch?v=VY1eFxgRR-k
32,29,El Farsante (Remix),Ozuna,46,19678313,-10.9%,https://www.youtube.com/watch?v=wfWkmURBNv8
33,,El Clavo,Prince Royce,1,19357006,,https://www.youtube.com/watch?v=FCfP7v9x8HI
34,41,Te Amo (feat. Paulo Londra),Piso 21,10,18988360,13.7%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
