Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Shape of You,Ed Sheeran,16,142435890,-6.2%,https://www.youtube.com/watch?v=JGwWNGJdvx8
2,2,Despacito,Luis Fonsi & Daddy Yankee,15,117623840,12.9%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
3,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,24,55400483,-4.5%,https://www.youtube.com/watch?v=papuvlVeZg8
4,3,Despacito,Luis Fonsi & Daddy Yankee,2,54908437,-16.3%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
5,6,Chantaje (feat. Maluma),Shakira,26,46991576,5.2%,https://www.youtube.com/watch?v=6Mgqbai3fKo
6,5,That's What I Like,Bruno Mars,7,46201367,2.2%,https://www.youtube.com/watch?v=PMivT7MJ41M
7,,Felices los 4,Maluma,1,46123805,,https://www.youtube.com/watch?v=t_jHrUE5IOk
8,7,Closer (feat. Halsey),The Chainsmokers,39,39428158,-6.5%,https://www.youtube.com/watch?v=0zGcUoRlhmw
9,8,Reggaetón Lento (Bailemos),CNCO,23,35952741,-0.2%,https://www.youtube.com/watch?v=7jpqqBX-Myw
10,12,El Amante,Nicky Jam,15,33643258,4.7%,https://www.youtube.com/watch?v=YG2p6XBuSKA
11,9,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers,10,33496166,-0.9%,https://www.youtube.com/watch?v=FM7MFYoylVs
12,11,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,9,33164862,1.5%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
13,10,HUMBLE.,Kendrick Lamar,4,31969627,-4.9%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
14,15,See You Again (feat. Charlie Puth),Wiz Khalifa,62,30734768,0.1%,https://www.youtube.com/watch?v=RgKAFK5djSk
15,19,Vente Pa' Ca (feat. Maluma),Ricky Martin,31,30390621,17.2%,https://www.youtube.com/watch?v=iOe6dI2JhgU
