Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,4,127297766,12.7%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,2,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,17,69573294,0%,https://www.youtube.com/watch?v=w2Ov5jzm3j8
3,3,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",9,54052123,1.3%,https://www.youtube.com/watch?v=w2C6RhQBYlg
4,14,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",38,51718325,64.7%,https://www.youtube.com/watch?v=YS2RmyES-GU
5,4,Con Altura (feat. El Guincho),Rosalía & J Balvin,16,51698270,-2.2%,https://www.youtube.com/watch?v=p7bfOZek9t4
6,5,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,25,47251822,-10.2%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
7,7,Callaíta,Bad Bunny,7,44980703,5.2%,https://www.youtube.com/watch?v=acEOASYioGY
8,9,Kill This Love,BLACKPINK,16,44543356,8.4%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
9,8,bad guy,Billie Eilish,16,44381583,7.8%,https://www.youtube.com/watch?v=DyDfgMOUjCI
10,6,Otro Trago (feat. Darell),Sech,13,43140257,-8.4%,https://www.youtube.com/watch?v=t_qn-f7XfJo
11,11,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,13,37554568,-2.2%,https://www.youtube.com/watch?v=YZxmoOvqWek
12,15,11 PM,Maluma,9,29316558,1.8%,https://www.youtube.com/watch?v=IBaSizQyC5g
13,83,Rebota (Remix) (feat. Becky G & Sech),"Guaynaa, Nicky Jam & Farruko",18,29204674,189.4%,https://www.youtube.com/watch?v=slaS1z9eHT4
14,16,I Don't Care,Ed Sheeran & Justin Bieber,10,27293849,-4.8%,https://www.youtube.com/watch?v=y83x7MgzWOA
15,13,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,5,26644185,-23.3%,https://www.youtube.com/watch?v=avVg3pLj_Po
16,12,HÃY TRAO CHO ANH (feat. Snoop Dogg),Sơn Tùng M-TP,3,26291841,-28.4%,https://www.youtube.com/watch?v=knW7-x7Y7RE
17,54,LA CANCIÓN,J Balvin & Bad Bunny,3,25477004,81.9%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
18,20,Runaway (feat. Jonas Brothers),"Sebastián Yatra, Daddy Yankee & Natti Natasha",4,25224618,0.9%,https://www.youtube.com/watch?v=FjIfxEXOcxo
19,18,Dheeme Dheeme (feat. Neha Sharma),Tony Kakkar,9,24666657,-10.4%,https://www.youtube.com/watch?v=9mWdw-09dso
20,21,Tujhe Kitna Chahne Lage,Mithoon & Arijit Singh,7,23380525,-4.3%,https://www.youtube.com/watch?v=AgX2II9si7w
21,37,Si Supieras,Daddy Yankee & Wisin & Yandel,3,22811737,29.1%,https://www.youtube.com/watch?v=av2yfDokA6k
22,26,Without Me,Halsey,38,22401999,6.7%,https://www.youtube.com/watch?v=ZAfAud_M_mg
