Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Despacito,Luis Fonsi & Daddy Yankee,16,120767096,2.7%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,1,Shape of You,Ed Sheeran,17,113644791,-20.2%,https://www.youtube.com/watch?v=JGwWNGJdvx8
3,,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,1,65066549,,https://www.youtube.com/watch?v=weeI1G46q0o
4,6,That's What I Like,Bruno Mars,8,53287118,15.3%,https://www.youtube.com/watch?v=PMivT7MJ41M
5,3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,25,51206764,-7.6%,https://www.youtube.com/watch?v=papuvlVeZg8
6,5,Chantaje (feat. Maluma),Shakira,27,49108304,4.5%,https://www.youtube.com/watch?v=6Mgqbai3fKo
7,7,Felices los 4,Maluma,2,44963006,-2.5%,https://www.youtube.com/watch?v=t_jHrUE5IOk
8,4,Despacito,Luis Fonsi & Daddy Yankee,3,43863847,-20.1%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
9,9,Reggaetón Lento (Bailemos),CNCO,24,38474673,7%,https://www.youtube.com/watch?v=7jpqqBX-Myw
10,8,Closer (feat. Halsey),The Chainsmokers,40,38243325,-3%,https://www.youtube.com/watch?v=0zGcUoRlhmw
11,12,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,10,34578546,4.3%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
12,10,El Amante,Nicky Jam,16,34344049,2.1%,https://www.youtube.com/watch?v=YG2p6XBuSKA
13,17,"Ahora Dice (feat. J. Balvin, Ozuna & Arcángel)",Chris Jeday,6,33806697,12.6%,https://www.youtube.com/watch?v=c73Cu3TQnlg
14,11,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers,11,33741047,0.7%,https://www.youtube.com/watch?v=FM7MFYoylVs
15,18,It Ain't Me,Kygo & Selena Gomez,11,32963673,11.1%,https://www.youtube.com/watch?v=u3VTKvdAuIY
16,21,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,7,32720848,17.2%,https://www.youtube.com/watch?v=NGLxoKOvzu4
17,13,HUMBLE.,Kendrick Lamar,5,32417802,1.4%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
18,14,See You Again (feat. Charlie Puth),Wiz Khalifa,63,31417924,2.2%,https://www.youtube.com/watch?v=RgKAFK5djSk
19,16,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,41,30634058,1.1%,https://www.youtube.com/watch?v=3AtDnEC4zak
20,20,GANGNAM STYLE (강남스타일),PSY,63,29578132,3.9%,https://www.youtube.com/watch?v=9bZkp7q19f0
