Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,4,102264205,57.9%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,2,52 Gajh Ka Daman,Renuka Panwar,17,50380943,-5.7%,https://www.youtube.com/watch?v=CZt-rVn2BJs
3,3,Bandido,Myke Towers,12,44090781,-6.3%,https://www.youtube.com/watch?v=W6fme7tcweQ
4,7,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,6,37728195,-0.3%,https://www.youtube.com/watch?v=YyVI46K8q9E
5,8,Dynamite,BTS,29,33931145,-5.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
6,6,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,15,33114724,-16.3%,https://www.youtube.com/watch?v=f5omY8jVrSM
7,,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",1,31682669,,https://www.youtube.com/watch?v=adLGHcj_fmA
8,30,Streets,Doja Cat,8,31666750,73.7%,https://www.youtube.com/watch?v=jJdlgKzVsnI
9,11,Chatak Matak,Renuka Panwar,11,31645760,6%,https://www.youtube.com/watch?v=s9AICwTKgOg
10,12,Heartbreak Anniversary,Giveon,4,31598249,6.4%,https://www.youtube.com/watch?v=uWRlisQu4fo
11,4,Libaas,Kaka,12,31152010,-22.3%,https://www.youtube.com/watch?v=V5En3Ks3OjE
12,57,Nadiyon Paar (Let the Music Play Again),"Sachin–Jigar, Rashmeet Kaur, Shamur & IP Singh",2,30095303,131.1%,https://www.youtube.com/watch?v=bi5PhlIQpwU
13,9,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,7,28339296,-14%,https://www.youtube.com/watch?v=VEkj2sanAeU
14,10,Wish,Diler Kharkiya,13,27696696,-8.8%,https://www.youtube.com/watch?v=0JJIl44hBBQ
15,14,How You Like That,BLACKPINK,37,26915543,-0.1%,https://www.youtube.com/watch?v=ioNng23DkIM
16,,Panghat,"Asees Kaur, Divya Kumar & Sachin–Jigar",2,26403050,,https://www.youtube.com/watch?v=5GRbUnw64W0
17,25,telepatía,Kali Uchis,3,25900735,24%,https://www.youtube.com/watch?v=bn_p95HbHoQ
18,13,BICHOTA,KAROL G,20,24408615,-12.6%,https://www.youtube.com/watch?v=QaXhVryxVBk
19,19,Main Sharabi,Rajeev Raja & --,5,23649200,0.9%,https://www.youtube.com/watch?v=tnrnRQb8v-M
20,16,Save Your Tears,The Weeknd,10,22907451,-7.3%,https://www.youtube.com/watch?v=XXYlFuWEuKI
21,,Hold On,Justin Bieber,1,22668787,,https://www.youtube.com/watch?v=LWeiydKl0mU
22,,Además de Mí (Remix),"Rusherking, KHEA, Duki, Maria Becerra, Lit Killah & Tiago PZK",1,22341128,,https://www.youtube.com/watch?v=dQlihE2-HLM
23,26,Saranga Dariya,Mangli,2,21891848,10%,https://www.youtube.com/watch?v=h9Am4CYaLng
24,22,Kamar Teri Left Right Hale,Sandeep Surila,15,21640550,-1.1%,https://www.youtube.com/watch?v=5JoJ12LQABA
25,23,Ella No Es Tuya (Remix),"Rochy RD, Myke Towers & Nicki Nicole",4,21448906,-0.5%,https://www.youtube.com/watch?v=37tmRDUK0FM
26,21,Tapão Na Raba,Raí Saia Rodada,4,21223474,-5.4%,https://www.youtube.com/watch?v=FnjexNf7Pdo
27,17,DÁKITI,Bad Bunny & Jhay Cortez,19,20931934,-13.5%,https://www.youtube.com/watch?v=TmKh7lAwnBI
28,18,drivers license,Olivia Rodrigo,9,20828834,-13.5%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
