Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,KILLSHOT,Eminem,1,103800826,,https://www.youtube.com/watch?v=FxQTY-W6GIo
2,1,I Love It (feat. Adele Givens),Kanye West & Lil Pump,2,63014894,-17.9%,https://www.youtube.com/watch?v=cwQgjq0mCdE
3,2,Girls Like You (feat. Cardi B),Maroon 5,16,53990768,-12.3%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,,Culpables,Karol G & Anuel AA,1,40856594,,https://www.youtube.com/watch?v=xfdG6vwIGGU
5,10,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",9,38532771,8%,https://www.youtube.com/watch?v=V_MXGdSBbAI
6,3,Vaina Loca,Ozuna & Manuel Turizo,12,37504155,-26.7%,https://www.youtube.com/watch?v=bx-fuY7LpSU
7,7,No Me Acuerdo,Thalía & Natti Natasha,16,36229555,-5.2%,https://www.youtube.com/watch?v=iQEVguV71sI
8,6,Rap Devil,Machine Gun Kelly,3,34980682,-10.2%,https://www.youtube.com/watch?v=Fp0BScQSSvg
9,9,Sin Pijama,Becky G & Natti Natasha,14,34458363,-3.5%,https://www.youtube.com/watch?v=zEf423kYfqk
10,8,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",12,34303108,-9.6%,https://www.youtube.com/watch?v=JFcgOboQZ08
11,34,Lucky You (feat. Joyner Lucas),Eminem,3,33818484,78.5%,https://www.youtube.com/watch?v=mvSItvjFE1c
12,30,Dekhte Dekhte,Atif Aslam,3,30535338,56.8%,https://www.youtube.com/watch?v=jBQpGiubj0c
13,11,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",24,29261226,-17.4%,https://www.youtube.com/watch?v=9jI-z9QN6g8
14,5,IDOL,BTS,4,29011980,-35%,https://www.youtube.com/watch?v=pBuZEGYXA6E
15,12,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,13,28943185,-8.9%,https://www.youtube.com/watch?v=IHNzOHi8sJs
16,27,No Es Justo,J Balvin & Zion & Lennox,18,28218644,34.6%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
17,4,BEBE (feat. Anuel AA),6ix9ine,3,27606027,-44.5%,https://www.youtube.com/watch?v=ycV6cnK3SIs
18,15,I Like It,"Cardi B, Bad Bunny & J Balvin",23,27020111,-2.9%,https://www.youtube.com/watch?v=xTlNMmZKwpA
19,86,Diganle (Tainy Remix),"Leslie Grace, Becky G & CNCO",5,25446426,119%,https://www.youtube.com/watch?v=khP1A29D6Ak
20,14,Culpables,Manuel Turizo,8,25416480,-9.1%,https://www.youtube.com/watch?v=OYwdXMPu17E
21,19,Solo (feat. Demi Lovato),Clean Bandit,16,24418907,-5.5%,https://www.youtube.com/watch?v=8JnfIa84TnU
22,,Цвет настроения черный (feat. Philipp Kirkorov),Egor Kreed,1,23178720,,https://www.youtube.com/watch?v=NcXNXnUr16Q
