Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,ON,BTS,2,85042921,-32%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
2,2,DANCE MONKEY,Tones and I,25,84750346,4.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
3,,René,Residente,1,61275348,,https://www.youtube.com/watch?v=O4f58BU_Hbs
4,7,The Box,Roddy Ricch,10,57456070,69%,https://www.youtube.com/watch?v=UNZqm3dxd2w
5,3,Tusa,KAROL G & Nicki Minaj,17,52895704,-7.5%,https://www.youtube.com/watch?v=tbneQDc2H3I
6,4,Moto,Diler Kharkiya,7,45620634,11.2%,https://www.youtube.com/watch?v=tJGBVigwPlU
7,,Si Veo a Tu Mamá,Bad Bunny,1,39092075,,https://www.youtube.com/watch?v=CPK_IdHe1Yg
8,8,Sigues Con Él,Arcangel & Sech,12,34862711,4.4%,https://www.youtube.com/watch?v=VRUjdlCynU0
9,5,Yummy,Justin Bieber,9,34000444,-13%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
10,55,Say So,Doja Cat,5,30410193,139.6%,https://www.youtube.com/watch?v=pok8H_KF1FA
11,,Stupid Love,Lady Gaga,1,29984333,,https://www.youtube.com/watch?v=5L6xyaeiV58
12,6,Life Is Good (feat. Drake),FUTURE,7,29857565,-22.2%,https://www.youtube.com/watch?v=l0U7SxXHkPY
13,,Rojo,J Balvin,1,28583834,,https://www.youtube.com/watch?v=_tG70FWd1Ds
14,9,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,9,28044950,-12.1%,https://www.youtube.com/watch?v=GOkJguI8kYc
15,,La Difícil,Bad Bunny,1,27459347,,https://www.youtube.com/watch?v=fEYUoBgYKzw
16,86,Black Swan,BTS,6,26949888,177.4%,https://www.youtube.com/watch?v=0lapF4DQPKQ
17,11,Señorita,Shawn Mendes & Camila Cabello,37,26731001,-2.7%,https://www.youtube.com/watch?v=Pkh8UtuejGw
18,13,Blinding Lights,The Weeknd,11,26253775,11.2%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
19,10,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,22,26139080,-6.5%,https://www.youtube.com/watch?v=HDhDY-ympFk
20,16,Don't Start Now,Dua Lipa,18,25424508,11.2%,https://www.youtube.com/watch?v=oygrmJFKYZY
21,20,Diosa (Remix),"Myke Towers, Anuel AA & Natti Natasha",4,24560910,13.9%,https://www.youtube.com/watch?v=2_f5Os7mKqM
22,12,Falling,Trevor Daniel,15,24233051,-1.5%,https://www.youtube.com/watch?v=L7mfjvdnPno
23,32,PuttaBombe,--,6,24050537,33.2%,https://www.youtube.com/watch?v=8LZ2loz71Sw
24,18,Hola (Remix) (feat. Juhn & Dimelo Flow),"Dalex, Lenny Tavárez & Chencho Corleone",18,22313853,0.4%,https://www.youtube.com/watch?v=nlXqp3FVrq8
25,14,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,50,21743705,-6.9%,https://www.youtube.com/watch?v=r7qovpFAGrQ
26,47,Ignorantes,Bad Bunny,3,21507654,51.7%,https://www.youtube.com/watch?v=PC0GvyEIXfk
27,15,Muqabla,Yash Narvekar & Sachet-Parampara,10,21498244,-7.9%,https://www.youtube.com/watch?v=l75z7FrYRXI
28,19,Memories,Maroon 5,22,20662814,-5.5%,https://www.youtube.com/watch?v=SlPhMPnQ58k
29,23,Tum Hi Aana,Jubin Nautiyal,22,20491284,2.1%,https://www.youtube.com/watch?v=VFTSW817JlI
30,21,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",33,20247500,-3.4%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
