Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,10,99870453,-24.7%,https://www.youtube.com/watch?v=r7qovpFAGrQ
2,5,Otro Trago (feat. Darell),Sech,6,61387189,13%,https://www.youtube.com/watch?v=t_qn-f7XfJo
3,4,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,18,57400267,4.4%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
4,3,Kill This Love,BLACKPINK,9,56413104,-13.1%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
5,7,bad guy,Billie Eilish,9,46568420,0.9%,https://www.youtube.com/watch?v=DyDfgMOUjCI
6,6,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,6,46145071,-6.7%,https://www.youtube.com/watch?v=YZxmoOvqWek
7,10,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",31,42308345,8.7%,https://www.youtube.com/watch?v=YS2RmyES-GU
8,11,Con Altura (feat. El Guincho),Rosalía & J Balvin,9,40751044,7%,https://www.youtube.com/watch?v=p7bfOZek9t4
9,2,I Don't Care,Ed Sheeran & Justin Bieber,3,39190066,-50.6%,https://www.youtube.com/watch?v=y83x7MgzWOA
10,8,Vaaste,Dhvani Bhanushali & Nikhil D'Souza,8,35706302,-10.5%,https://www.youtube.com/watch?v=BBAyRBTfsOU
11,9,Te Robaré,Nicky Jam & Ozuna,8,34999732,-10.9%,https://www.youtube.com/watch?v=aA_kuFTV-P8
12,13,Tal Vez,Paulo Londra,8,34882639,3.9%,https://www.youtube.com/watch?v=NPpELzyP4rw
13,14,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex,14,31768085,7.4%,https://www.youtube.com/watch?v=rm8krFiAJBw
14,,Bekhayali,Sachet Tandon,1,28320351,,https://www.youtube.com/watch?v=VOLKJJvfAbg
15,18,Lily (Rock Version),"Alan Walker, Emelie Hollow & K-391",12,26291478,-6.3%,https://www.youtube.com/watch?v=kTJbE3sfvlI
16,66,"Baila Baila Baila (Remix) (feat. Anuel AA, Daddy Yankee, J Balvin & Farruko)",Ozuna,10,26086956,109.8%,https://www.youtube.com/watch?v=32F2d-wj4Xw
