Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,IDOL,BTS,1,131131771,,https://www.youtube.com/watch?v=pBuZEGYXA6E
2,1,Girls Like You (feat. Cardi B),Maroon 5,13,65515067,-6.1%,https://www.youtube.com/watch?v=aJOTlE1K90k
3,4,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,10,43998051,-5.9%,https://www.youtube.com/watch?v=IHNzOHi8sJs
4,5,Sin Pijama,Becky G & Natti Natasha,11,40717526,-2.9%,https://www.youtube.com/watch?v=zEf423kYfqk
5,3,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",9,39808905,-16.1%,https://www.youtube.com/watch?v=JFcgOboQZ08
6,7,No Me Acuerdo,Thalía & Natti Natasha,13,39126826,4%,https://www.youtube.com/watch?v=iQEVguV71sI
7,2,In My Feelings,Drake,7,37665699,-24.7%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
8,13,Perfect,Ed Sheeran,51,36161168,9.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
9,9,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",6,35999905,-0.2%,https://www.youtube.com/watch?v=V_MXGdSBbAI
10,10,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",21,35927868,1.5%,https://www.youtube.com/watch?v=9jI-z9QN6g8
11,12,Vaina Loca,Ozuna & Manuel Turizo,9,35686902,7.1%,https://www.youtube.com/watch?v=bx-fuY7LpSU
12,6,I Like It,"Cardi B, Bad Bunny & J Balvin",20,32540468,-13.9%,https://www.youtube.com/watch?v=xTlNMmZKwpA
13,8,Mi Cama,Karol G,16,32272806,-12.5%,https://www.youtube.com/watch?v=8-mloCL49vs
14,14,Ya No Tiene Novio,Sebastián Yatra & Mau y Ricky,3,29197663,-3.9%,https://www.youtube.com/watch?v=-qGbUNQqVNc
15,22,Culpables,Manuel Turizo,5,28281345,13.5%,https://www.youtube.com/watch?v=OYwdXMPu17E
16,17,Lucid Dreams,Juice WRLD,15,27891737,-0.1%,https://www.youtube.com/watch?v=mzB1VGEGcSU
17,20,Laung Laachi,Mannat Noor,21,26974061,1.4%,https://www.youtube.com/watch?v=YpkJO_GrCo0
18,19,Solo (feat. Demi Lovato),Clean Bandit,13,26615345,-2.6%,https://www.youtube.com/watch?v=8JnfIa84TnU
19,16,Dura,Daddy Yankee,32,25805649,-10.4%,https://www.youtube.com/watch?v=sGIm0-dQd8M
20,91,Natural,Imagine Dragons,2,24615015,120.5%,https://www.youtube.com/watch?v=0I647GU3Jsc
21,21,X,Nicky Jam & J Balvin,26,24230686,-7.4%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
22,15,No Es Justo,J Balvin & Zion & Lennox,15,23691527,-19.1%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
23,25,Cuando Te Besé,Becky G & Paulo Londra,4,22993101,3.3%,https://www.youtube.com/watch?v=zAWsoFk2yVw
24,24,BAAM,MOMOLAND,8,22531567,-1%,https://www.youtube.com/watch?v=txWmd7QKFe8
25,27,Havana (feat. Young Thug),Camila Cabello,50,22438639,2.4%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
26,44,"Toda (Remix) (feat. Cazzu, Lenny Tavarez, Rauw Alejandro & Lyanno)",Alex Rose,9,21968179,24.9%,https://www.youtube.com/watch?v=lKDGxAHZt0E
27,46,God is a woman,Ariana Grande,7,21791494,27.7%,https://www.youtube.com/watch?v=kHLHSlExFis
28,,READY TO MOVE,Amaal Mallik & Armaan Malik,1,21155119,,https://www.youtube.com/watch?v=LPYR9rwM2_M
29,30,Dil Meri Na Sune,Atif Aslam,3,20641081,-2%,https://www.youtube.com/watch?v=YZLKoG_vhDY
30,,Me Dijeron,Ozuna,1,20631796,,https://www.youtube.com/watch?v=JW8_XcwsnOY
31,51,Quiere Beber,Anuel AA,2,19810110,20.5%,https://www.youtube.com/watch?v=BTtBmo5EbEk
