Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,34,52686140,-10%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,3,Yo Perreo Sola,Bad Bunny,10,32617501,-7.8%,https://www.youtube.com/watch?v=GtSRKwDCaZM
3,16,Say So,Doja Cat,14,31394016,33.8%,https://www.youtube.com/watch?v=pok8H_KF1FA
4,7,Life Is Good (feat. Drake),FUTURE,16,30975887,4.4%,https://www.youtube.com/watch?v=l0U7SxXHkPY
5,4,Favorito,Camilo,6,30446606,-4.6%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
6,8,Blinding Lights,The Weeknd,20,29498887,1.9%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
7,5,SICKO MODE (feat. Drake),Travis Scott,29,29000406,-7.7%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
8,,Error,JD Pantoja,1,27682618,,https://www.youtube.com/watch?v=A2T5EcOYHzA
9,11,Savage,Megan Thee Stallion,6,27669090,7.4%,https://www.youtube.com/watch?v=EOxj2ROIxok
10,6,9XM House Of Dance,--,6,26765602,-11.5%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
11,,에잇 (feat. SUGA of BTS),IU,1,26393420,,https://www.youtube.com/watch?v=TgOu00Mf3kI
12,12,Sigues Con Él,Arcangel & Sech,21,25163965,1.3%,https://www.youtube.com/watch?v=VRUjdlCynU0
13,10,The Box,Roddy Ricch,19,25051002,-6%,https://www.youtube.com/watch?v=UNZqm3dxd2w
14,9,Don't Start Now,Dua Lipa,27,23749752,-14%,https://www.youtube.com/watch?v=oygrmJFKYZY
15,17,death bed (coffee for your head) (feat. Beabadoobee),Powfu,9,23734522,3.8%,https://www.youtube.com/watch?v=WB4Nmh76fAc
16,14,Tusa,KAROL G & Nicki Minaj,26,23315249,-5.6%,https://www.youtube.com/watch?v=tbneQDc2H3I
17,15,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,31,23129343,-4.2%,https://www.youtube.com/watch?v=HDhDY-ympFk
18,18,Toosie Slide,Drake,5,22850608,2.7%,https://www.youtube.com/watch?v=xWggTb45brM
19,13,Roses (Imanbek Remix),SAINt JHN,11,21060742,-15.2%,https://www.youtube.com/watch?v=2zToEPpFEN8
20,20,Señorita,Shawn Mendes & Camila Cabello,46,20699741,2%,https://www.youtube.com/watch?v=Pkh8UtuejGw
21,,Qué Maldición,Banda MS de Sergio Lizárraga & Snoop Dogg,1,20049308,,https://www.youtube.com/watch?v=d-Gi-qJ1CAQ
22,19,goosebumps (feat. Kendrick Lamar),Travis Scott,2,17913177,-16%,https://www.youtube.com/watch?v=Dst9gZkq1a8
23,25,Boss B*tch,Doja Cat,9,17560371,1.4%,https://www.youtube.com/watch?v=RsW66teC0BQ
24,28,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",42,17551853,6.2%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
25,2,THE SCOTTS,"THE SCOTTS, Travis Scott & Kid Cudi",2,16901703,-58.8%,https://www.youtube.com/watch?v=8oaW16lGNxE
26,54,Play Date,Melanie Martinez,2,16690034,60.9%,https://www.youtube.com/watch?v=kknKs7cAcO8
27,21,Safaera,Bad Bunny,10,16582196,-10.5%,https://www.youtube.com/watch?v=jCQ_6XbATPc
28,30,Someone You Loved,Lewis Capaldi,9,16569285,2%,https://www.youtube.com/watch?v=zABLecsR5UE
