Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,6,92340653,-10.7%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,2,BICHOTA,KAROL G,9,74162215,3.1%,https://www.youtube.com/watch?v=QaXhVryxVBk
3,3,Titliaan,Afsana Khan,6,56475742,-14.2%,https://www.youtube.com/watch?v=YPohR_9v6HA
4,5,Dynamite,BTS,18,53992577,-2.2%,https://www.youtube.com/watch?v=gdZLi9oWNZg
5,4,DÁKITI,Bad Bunny & Jhay Cortez,8,53582536,-7.9%,https://www.youtube.com/watch?v=TmKh7lAwnBI
6,8,All I Want For Christmas Is You,Mariah Carey,31,50607778,44.3%,https://www.youtube.com/watch?v=aAkMkVFwAoo
7,6,Amor ou Litrão,Petter Ferraz & Dj Koringa MPC & Menor Nico,5,45799732,4.2%,https://www.youtube.com/watch?v=fdhzJPLkybM
8,9,Hawái,Maluma,21,33972391,-2.1%,https://www.youtube.com/watch?v=pK060iUFWXg
9,11,How You Like That,BLACKPINK,26,32037333,-1.6%,https://www.youtube.com/watch?v=ioNng23DkIM
10,46,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",26,30143990,89.2%,https://www.youtube.com/watch?v=Q_gIYp078so
11,12,Life Is Good (feat. Drake),FUTURE,49,29962486,-0.9%,https://www.youtube.com/watch?v=l0U7SxXHkPY
12,14,BEBÉ,Camilo & El Alfa,4,28810413,4.4%,https://www.youtube.com/watch?v=WwvTquVQKfA
13,10,GIRL LIKE ME,Black Eyed Peas & Shakira,3,28258463,-13.8%,https://www.youtube.com/watch?v=vMLk_T0PPbk
14,,CHÚNG TA CỦA HIỆN TẠI,Sơn Tùng M-TP,1,27756848,,https://www.youtube.com/watch?v=psZ1g9fMfeo
15,13,34+35,Ariana Grande,7,27280574,-2.7%,https://www.youtube.com/watch?v=B6_iQvaIjXw
16,38,Last Christmas,Wham!,21,26353077,47.1%,https://www.youtube.com/watch?v=E8gmARGvPlI
17,15,Vida de Rico,Camilo,14,26300010,2.9%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
18,17,Reloj,Rauw Alejandro & Anuel AA,9,26150573,8.9%,https://www.youtube.com/watch?v=-3HjrdC0dAk
19,58,Snowman,Sia,2,25635114,85.1%,https://www.youtube.com/watch?v=gset79KMmt0
20,30,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,6,25126430,25.2%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
21,,Khyaal Rakhya Kar (feat. Rohanpreet Singh),Neha Kakkar,1,24449026,,https://www.youtube.com/watch?v=pEO2a7QzXqQ
22,16,Raja Tani Jai Na Bahariya,Rakesh Mishra,6,23289576,-6.8%,https://www.youtube.com/watch?v=1R8PvN-Uw90
23,20,positions,Ariana Grande,9,22798856,-3.4%,https://www.youtube.com/watch?v=tcYodQoapMg
24,,GNAT,Eminem,1,22163121,,https://www.youtube.com/watch?v=EosMazKaPbU
25,22,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,10,22155867,-3.5%,https://www.youtube.com/watch?v=TCx1yMegJ4A
26,23,Coco Cola,Ruchika Jangid,5,22139962,-3.1%,https://www.youtube.com/watch?v=9UaG7UL5yS4
27,,MODO TURBO (feat. Anitta),"Luísa Sonza, Pabllo Vittar & Anitta",1,21858307,,https://www.youtube.com/watch?v=QcS9ZndErHc
28,24,La Tóxica (Remix) (feat. Jay Wheeler & Tempo),"Farruko, Sech & Myke Towers",17,21505342,0.3%,https://www.youtube.com/watch?v=f3DSeEEz5ko
29,26,WAP (feat. Megan Thee Stallion),Cardi B,20,20892581,-1.3%,https://www.youtube.com/watch?v=hsm4poTWjMs
30,29,Kamar Teri Left Right Hale,Sandeep Surila,4,20881419,3.3%,https://www.youtube.com/watch?v=5JoJ12LQABA
31,28,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",28,20783132,2.5%,https://www.youtube.com/watch?v=KilybZma5vY
32,,CRY FOR ME,TWICE,1,20557547,,https://www.youtube.com/watch?v=FF50-LY2Kro
33,27,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,6,20469602,0.9%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
34,,Đi Về Nhà,Đen & JustaTee,1,19912353,,https://www.youtube.com/watch?v=vTJdVE_gjI0
35,41,Jerusalema (feat. Nomcebo Zikode),Master KG,23,19687161,16.5%,https://www.youtube.com/watch?v=fCZVL_8D048
36,36,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,4,19648098,8.6%,https://www.youtube.com/watch?v=0OkiUUU3Odw
