Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,20,114686774,-11.7%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,2,Tusa,KAROL G & Nicki Minaj,12,88273879,-11.8%,https://www.youtube.com/watch?v=tbneQDc2H3I
3,3,Yummy,Justin Bieber,4,48135758,-6.8%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
4,4,Hello Koun,Ritesh Pandey & Sneh Upadhya,8,33339421,-2.3%,https://www.youtube.com/watch?v=0hGGaVCCqPk
5,5,Señorita,Shawn Mendes & Camila Cabello,32,32738287,0.4%,https://www.youtube.com/watch?v=Pkh8UtuejGw
6,12,Sigues Con Él,Arcangel & Sech,7,32725474,17.8%,https://www.youtube.com/watch?v=VRUjdlCynU0
7,8,The Box,Roddy Ricch,5,30829119,1.4%,https://www.youtube.com/watch?v=UNZqm3dxd2w
8,91,everything i wanted (Live),Billie Eilish,11,30147277,239.4%,https://www.youtube.com/watch?v=aVAKT9UxJMI
9,31,Muqabla,Yash Narvekar & Sachet-Parampara,5,29457971,59.2%,https://www.youtube.com/watch?v=l75z7FrYRXI
10,7,Fantasías,Rauw Alejandro & Farruko,19,28521179,-7.2%,https://www.youtube.com/watch?v=8jwbnGrX7-c
11,10,Tum Hi Aana,Jubin Nautiyal,17,28187576,-4.4%,https://www.youtube.com/watch?v=VFTSW817JlI
12,16,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,4,28119553,15.5%,https://www.youtube.com/watch?v=GOkJguI8kYc
13,11,Filhall (feat. Akshay Kumar & Nupur Sanon),B Praak,11,27497757,-3.7%,https://www.youtube.com/watch?v=hMy5za-m5Ew
14,13,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,45,27234334,-0.2%,https://www.youtube.com/watch?v=r7qovpFAGrQ
15,9,Memories,Maroon 5,17,26310417,-13.2%,https://www.youtube.com/watch?v=SlPhMPnQ58k
16,14,Falling,Trevor Daniel,10,26197575,-3.8%,https://www.youtube.com/watch?v=L7mfjvdnPno
17,15,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",28,25996634,1.7%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
18,35,bad guy,Billie Eilish,44,25031786,39.8%,https://www.youtube.com/watch?v=DyDfgMOUjCI
