Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Con Calma,Daddy Yankee & Snow,10,81886191,-5.3%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,2,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",23,52830271,2.3%,https://www.youtube.com/watch?v=YS2RmyES-GU
3,,bad guy,Billie Eilish,1,41476050,,https://www.youtube.com/watch?v=DyDfgMOUjCI
4,4,7 rings,Ariana Grande,11,39962122,-11.4%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
5,6,Happier (feat. Bastille),Marshmello,29,39648962,4.7%,https://www.youtube.com/watch?v=m7Bc3pLyij0
6,8,HP,Maluma,5,37839192,-0%,https://www.youtube.com/watch?v=iMEhjsiHbwM
7,3,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",2,36137392,-23.7%,https://www.youtube.com/watch?v=dhYOPzcsbGM
8,7,Girls Like You (feat. Cardi B),Maroon 5,44,35838860,-5.3%,https://www.youtube.com/watch?v=aJOTlE1K90k
9,10,Shallow,Lady Gaga & Bradley Cooper,27,35131085,-5.2%,https://www.youtube.com/watch?v=bo_efYhYU2A
10,,Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Darell, Nicky Jam & Brytiago",1,34594271,,https://www.youtube.com/watch?v=gN9e40PE8VI
11,5,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",17,33533548,-12.8%,https://www.youtube.com/watch?v=_KhQT-LGb-4
12,12,Sunflower,Post Malone & Swae Lee,24,32805483,-1.2%,https://www.youtube.com/watch?v=ApXoWvfEYVU
13,25,I Can't Get Enough,"Benny Blanco, J Balvin, Selena Gomez & Tainy",5,32439821,47.1%,https://www.youtube.com/watch?v=Tztc73r8348
14,13,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex & Rafa Pabön,6,30700584,-5.1%,https://www.youtube.com/watch?v=rm8krFiAJBw
15,11,Taki Taki,DJ Snake,27,30665378,-7.6%,https://www.youtube.com/watch?v=ixkoVwKQaJg
16,14,Secreto,Anuel AA & Karol G,12,29082842,-9.8%,https://www.youtube.com/watch?v=gFZfwWZV074
17,21,Aullando,Wisin & Yandel & Romeo Santos,6,28906075,18.9%,https://www.youtube.com/watch?v=-n9krkSb-ug
18,15,Without Me,Halsey,23,28851369,0.1%,https://www.youtube.com/watch?v=ZAfAud_M_mg
19,9,Coca Cola,"Tony Kakkar, Neha Kakkar & Young Desi",8,27029749,-27.4%,https://www.youtube.com/watch?v=_cPHiwPqbqo
20,17,Please Me,Cardi B & Bruno Mars,7,25730919,-2.6%,https://www.youtube.com/watch?v=3y-O-4IL-PU
21,20,Say My Name,"David Guetta, Bebe Rexha & J Balvin",22,23964456,-1.8%,https://www.youtube.com/watch?v=ft4jcPSLJfY
22,16,Sweet but Psycho,Ava Max,18,23291134,-13.1%,https://www.youtube.com/watch?v=WXBHCQYxwr0
23,,Con Altura (feat. El Guincho),Rosalía & J Balvin,1,23247450,,https://www.youtube.com/watch?v=p7bfOZek9t4
24,22,Photo,Karan Sehmbi,5,21679574,-8.8%,https://www.youtube.com/watch?v=Px1h_6McybM
25,24,Rowdy Baby,Dhanush & Dhee,11,21324055,-6.3%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
26,35,Lily (Rock Version),"Alan Walker, Emelie Hollow & K-391",4,21173789,18.2%,https://www.youtube.com/watch?v=kTJbE3sfvlI
27,,Deutschland,Rammstein,1,21084618,,https://www.youtube.com/watch?v=NeQM1c-XCDc
28,51,Dancing With A Stranger,Sam Smith & Normani,11,20862746,43.3%,https://www.youtube.com/watch?v=av5JD1dfj_c
29,27,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,36,20709517,2.5%,https://www.youtube.com/watch?v=IHNzOHi8sJs
30,92,Ela É Do Tipo,MC Kevin o Chris,2,20648301,101.7%,https://www.youtube.com/watch?v=B_GrvIc0dak
31,28,Desconocidos,"Mau y Ricky, Manuel Turizo & Camilo",15,20527627,7.5%,https://www.youtube.com/watch?v=8avC3hHNeSE
32,19,Liberté (feat. Ouled EL Bahdja),Soolking,3,20214648,-19.3%,https://www.youtube.com/watch?v=CTAH-AqYm48
33,83,bury a friend,Billie Eilish,10,19884968,78.5%,https://www.youtube.com/watch?v=HUHC9tYz8ik
34,58,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,2,19803889,46.4%,https://www.youtube.com/watch?v=r7qovpFAGrQ
35,32,Adán y Eva,Paulo Londra,21,18810304,0.3%,https://www.youtube.com/watch?v=aSjflT_J0Xo
36,23,Wow,Post Malone,9,18513115,-20.3%,https://www.youtube.com/watch?v=393C3pr2ioY
37,29,She Don't Know,Millind Gaba,11,17988493,-5%,https://www.youtube.com/watch?v=_P3R63mmakg
38,33,Saturday Nights REMIX (feat. Kane Brown),Khalid,4,17755414,-3.7%,https://www.youtube.com/watch?v=5hqK-A0UxKw
39,39,Si Se Da,Myke Towers & Farruko,5,17737982,2.5%,https://www.youtube.com/watch?v=LXjRV-oSD1U
40,30,Un Año,Sebastián Yatra & Reik,9,17408626,-8.1%,https://www.youtube.com/watch?v=ghAvJMxE1qo
41,,Kill This Love,BLACKPINK,1,17277241,,https://www.youtube.com/watch?v=2S24-y0Ij3Y
42,53,Summer Luv,Mickey Singh & Manpreet Toor,2,16923653,19.1%,https://www.youtube.com/watch?v=j6muwUGdvXw
43,41,Ishq Ka Raja (feat. Angela Krislinzki),Addy Nagar & Hamsar Hayat,6,16813027,-1.2%,https://www.youtube.com/watch?v=N_dV7--eGFc
44,31,SOLO,Jennie,21,16403181,-12.7%,https://www.youtube.com/watch?v=b73BI9eUkjM
45,36,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Ikka Singh)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",40,15854077,-11%,https://www.youtube.com/watch?v=JFcgOboQZ08
46,34,Murder On My Mind,YNW Melly,7,15824896,-13.4%,https://www.youtube.com/watch?v=hqDinxaPUK4
47,38,Thotiana (feat. Cardi B),Blueface,10,15570433,-11.1%,https://www.youtube.com/watch?v=V6EpIABAKKo
48,,First Class,Arijit Singh & Neeti Mohan,1,15398410,,https://www.youtube.com/watch?v=p3HR9QDMj18
49,46,Bohemian Rhapsody,Queen,23,15262996,-3.4%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
50,49,Amanece (feat. Haze),Anuel AA & Haze,15,15166339,1.3%,https://www.youtube.com/watch?v=xp6706wVdCI
51,44,Better,Khalid,18,14407121,-11.8%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
52,40,"break up with your girlfriend, i'm bored",Ariana Grande,8,14041923,-17.8%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
53,18,Au DD,PNL,2,13562301,-46.1%,https://www.youtube.com/watch?v=BtyHYIpykN0
54,,MONOPOLY,Ariana Grande & Victoria Monet,1,13559395,,https://www.youtube.com/watch?v=t0pryRrJvfI
