Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Oo Antava..Oo Oo Antava,Indravathi Chauhan,2,90636459,50.1%,https://www.youtube.com/watch?v=u_wB6byrl5k
2,2,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,16,51254966,-8.7%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
3,4,Saami Saami,Mounika Yadav,9,48819945,37.2%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
4,3,abcdefu,GAYLE,5,37644671,-4.7%,https://www.youtube.com/watch?v=NaFd8ucHLuo
5,10,All I Want For Christmas Is You,Mariah Carey,39,33522592,25.5%,https://www.youtube.com/watch?v=aAkMkVFwAoo
6,12,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",21,32226021,24.9%,https://www.youtube.com/watch?v=gvyUuxdRdR4
7,6,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,7,32205154,-0.8%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
8,16,Makeup Wala Mukhda,Dev Pagli & Jigar Thakor,5,31366539,33.3%,https://www.youtube.com/watch?v=PoerGJlHUms
9,5,MONEY,LISA,15,30272529,-12.9%,https://www.youtube.com/watch?v=dNCWe_6HAM8
10,8,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",13,30249201,9.5%,https://www.youtube.com/watch?v=1--qqQrimMA
11,7,Easy On Me,Adele,10,28581015,-8.7%,https://www.youtube.com/watch?v=X-yIEMduRXk
12,11,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,22,26070860,-0.4%,https://www.youtube.com/watch?v=UTHLKHL_whs
13,9,STAY,The Kid Laroi & Justin Bieber,24,25987316,-2.9%,https://www.youtube.com/watch?v=kTJczUoc26U
14,15,Enemy (feat. JID),Imagine Dragons,8,24415068,2.9%,https://www.youtube.com/watch?v=D9G1VOjN_84
15,14,Pepas,Farruko,23,23904097,-1.5%,https://www.youtube.com/watch?v=y8trd3gjJt0
16,13,Bijlee Bijlee,Harrdy Sandhu,6,23610784,-7.5%,https://www.youtube.com/watch?v=NwdQx2P_ytk
17,27,Last Christmas,Wham!,25,22199192,38.8%,https://www.youtube.com/watch?v=E8gmARGvPlI
18,22,Butter,BTS,31,22117456,14.4%,https://www.youtube.com/watch?v=WMweEpGlu_U
