Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,X,Nicky Jam & J Balvin,9,79085095,4.5%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
2,4,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",4,67081424,1.2%,https://www.youtube.com/watch?v=9jI-z9QN6g8
3,1,Introduccion B (El Cosita Mix),El Chombo,4,65582638,-15.6%,https://www.youtube.com/watch?v=LE6-4nAWEY0
4,,Única,Ozuna,1,53694525,,https://www.youtube.com/watch?v=Ck4xHocysLw
5,5,no tears left to cry,Ariana Grande,2,46495660,-26.1%,https://www.youtube.com/watch?v=ffxKSjUwKdU
6,7,Perfect,Ed Sheeran,32,45019019,-3.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
7,8,FRIENDS,Marshmello & Anne-Marie,12,43644835,-4.9%,https://www.youtube.com/watch?v=jzD_yyEcp0M
8,6,Dura,Daddy Yankee,15,40073064,-17.3%,https://www.youtube.com/watch?v=sGIm0-dQd8M
9,9,Havana (feat. Young Thug),Camila Cabello,33,39683696,-12.9%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
10,16,Me Niego (feat. Ozuna & Wisin),Reik,11,39619328,12.8%,https://www.youtube.com/watch?v=JyqD_zfXfi8
11,15,Sin Pijama,Becky G & Natti Natasha,2,39387829,8.8%,https://www.youtube.com/watch?v=zEf423kYfqk
12,12,God's Plan,Drake,15,37487477,-14.2%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
13,10,Bella,Wolfine,15,36786663,-17.6%,https://www.youtube.com/watch?v=jjuSfhYiup8
14,22,Corazón (feat. Nego do Borel),Maluma,26,33699307,36.1%,https://www.youtube.com/watch?v=GmHrjFIWl6U
15,,Happier,Ed Sheeran,2,33138609,,https://www.youtube.com/watch?v=iWZmdoY1aTE
16,13,Call Out My Name,The Weeknd,5,31760579,-19.8%,https://www.youtube.com/watch?v=M4ZoCHID9GI
17,18,Freaky Friday (feat. Chris Brown),Lil Dicky,7,30264452,-4.6%,https://www.youtube.com/watch?v=aZla1ttZHaw
18,14,ESSKEETIT,Lil Pump,3,29582694,-21.2%,https://www.youtube.com/watch?v=DPxL7dO5XPc
19,,"Dura (Remix) (feat. Becky G, Bad Bunny & Natti Natasha)",Daddy Yankee,1,29481158,,https://www.youtube.com/watch?v=j1W5An7eo2g
20,19,Ambiente,J Balvin,3,28212063,0.1%,https://www.youtube.com/watch?v=rzgw0XldTC0
21,23,Amor de Verdade,MC Kekel & MC Rita,5,27391803,14%,https://www.youtube.com/watch?v=8_oE-iQeFeE
22,21,Psycho (feat. Ty Dolla $ign),Post Malone,10,26347023,1.1%,https://www.youtube.com/watch?v=au2n7VVGv_c
23,17,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,12,26031612,-19.1%,https://www.youtube.com/watch?v=yIIGQB6EMAM
24,3,Wake Me Up ,Avicii,24,24063189,-64%,https://www.youtube.com/watch?v=IcrbM1l_BoI
25,20,El Farsante (Remix),Ozuna,43,23764300,-11.3%,https://www.youtube.com/watch?v=wfWkmURBNv8
26,24,Nice For What,Drake,4,23627660,0.1%,https://www.youtube.com/watch?v=U9BwWKXjVaI
27,46,Te Amo (feat. Paulo Londra),Piso 21,7,22642693,33.5%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
28,11,LOVE,Gianluca Vacchi & Sebastián Yatra,2,22610634,-48.3%,https://www.youtube.com/watch?v=uVQlZR-NNqM
29,34,Mi Gente,J Balvin & Willy William,44,22571188,17.3%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
30,39,The Middle,"Zedd, Maren Morris & Grey",11,21097142,22.3%,https://www.youtube.com/watch?v=M3mJkSqZbX4
31,55,One Kiss,Calvin Harris & Dua Lipa,4,21027951,40.9%,https://www.youtube.com/watch?v=DkeiKbqa02g
32,96,Oh Humsafar Song,Neha Kakkar & Tony Kakkar,3,20759058,115.4%,https://www.youtube.com/watch?v=g4HDfqEWf6Y
33,,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,27,20632931,,https://www.youtube.com/watch?v=zDo0H8Fm7d0
34,,Snapchat Story (feat. Romee Khan),Bilal Saeed,1,20454586,,https://www.youtube.com/watch?v=-RsN3y4cpfQ
35,26,O Saathi,Arko Pravo Mukherjee,8,20241297,-3.3%,https://www.youtube.com/watch?v=OX-h7MtkeOI
