Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Señorita,Shawn Mendes & Camila Cabello,12,82678793,-11.8%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,3,Pachtaoge,Arijit Singh,3,72426806,7.4%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
3,4,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",8,65906994,4.1%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
4,5,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,25,52065632,1.4%,https://www.youtube.com/watch?v=r7qovpFAGrQ
5,,Panini,Lil Nas X,2,51232948,,https://www.youtube.com/watch?v=bXcSLI58-h8
6,7,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",17,41105765,3.6%,https://www.youtube.com/watch?v=w2C6RhQBYlg
7,9,Con Altura (feat. El Guincho),Rosalía & J Balvin,24,36330235,-3.8%,https://www.youtube.com/watch?v=p7bfOZek9t4
8,12,Tutu,Camilo & Pedro Capó,5,36164545,11.3%,https://www.youtube.com/watch?v=5AkDqm-cEgg
9,15,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",10,34453270,11.6%,https://www.youtube.com/watch?v=G81Ospnlctw
10,11,Otro Trago (feat. Darell),Sech,21,33608860,-9.3%,https://www.youtube.com/watch?v=t_qn-f7XfJo
11,10,Adicto,"Tainy, Anuel AA & Ozuna",3,31440901,-15.2%,https://www.youtube.com/watch?v=58u-zkDLNPg
12,6,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",8,31378705,-24.5%,https://www.youtube.com/watch?v=6wNFJIbTxNk
13,14,bad guy,Billie Eilish,24,30937948,-1.7%,https://www.youtube.com/watch?v=DyDfgMOUjCI
14,16,Lehanga,Jass Manak,7,29774835,3.9%,https://www.youtube.com/watch?v=RKioDWlajvo
15,13,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,33,29747563,-5.8%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
16,8,LA CANCIÓN,J Balvin & Bad Bunny,11,29067007,-23.1%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
17,77,"El Favor (feat. Nicky Jam, Farruko, Sech, Zion & Lunay)",Dimelo Flow,2,28876030,172.9%,https://www.youtube.com/watch?v=5EdZ0-iEG2I
18,46,Çok Sevdim Yalan Oldu,Fatih Bulut,2,28400272,95.2%,https://www.youtube.com/watch?v=UEbSQiYFRBM
19,17,Callaíta,Bad Bunny,15,28395880,-0%,https://www.youtube.com/watch?v=acEOASYioGY
20,18,Si Se Da,Myke Towers & Farruko,26,23651824,-2.7%,https://www.youtube.com/watch?v=LXjRV-oSD1U
21,,Shameless,Camila Cabello,1,22953295,,https://www.youtube.com/watch?v=Fp_P_e1cPOE
22,19,Kill This Love,BLACKPINK,24,21928163,-7.3%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
23,20,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",46,21869743,0.2%,https://www.youtube.com/watch?v=YS2RmyES-GU
24,22,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,21,21681006,4.5%,https://www.youtube.com/watch?v=YZxmoOvqWek
25,,"#SUSAMAM (feat. Fuat, Ados, Hayki, Server Uraz, Beta, Tahribad-ı İsyan, Sokrat St, Ozbi, Deniz Tekin, Sehabe, Aspova, Defkhan, Aga B, Mirac, Mert Şenel & Kamufle)",Şanışer,1,21419760,,https://www.youtube.com/watch?v=L5K3IxINr7A
26,21,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,4,20689991,-3%,https://www.youtube.com/watch?v=2j3x0VYnehg
27,43,Lalala,Y2K & bbno$,3,18168627,21%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
28,44,Someone You Loved,Lewis Capaldi,16,17718430,21.2%,https://www.youtube.com/watch?v=zABLecsR5UE
29,,Fantasías,Rauw Alejandro & Farruko,1,17417885,,https://www.youtube.com/watch?v=8jwbnGrX7-c
30,82,Bad Boy,Badshah & Neeti Mohan,3,17397852,70.7%,https://www.youtube.com/watch?v=EAJCr5vvYz0
31,32,Sunflower,Post Malone & Swae Lee,47,17380307,2%,https://www.youtube.com/watch?v=ApXoWvfEYVU
32,30,Without Me,Halsey,45,17291207,-2.7%,https://www.youtube.com/watch?v=ZAfAud_M_mg
33,33,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,50,16647939,-2%,https://www.youtube.com/watch?v=aZsYZpVCNjg
34,39,No Guidance (feat. Drake),Chris Brown,14,16644282,5.7%,https://www.youtube.com/watch?v=1yMmYTcMbjI
