Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,12,65424708,-9.3%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,4,Bandido,Myke Towers,7,49410101,6.4%,https://www.youtube.com/watch?v=W6fme7tcweQ
3,2,BICHOTA,KAROL G,15,43101401,-11.3%,https://www.youtube.com/watch?v=QaXhVryxVBk
4,5,Libaas,Kaka,7,40692760,3.7%,https://www.youtube.com/watch?v=V5En3Ks3OjE
5,3,drivers license,Olivia Rodrigo,4,40040290,-16.6%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
6,6,Dynamite,BTS,24,36985485,-5.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,9,Ropa Cara,Camilo,3,33495096,-6.1%,https://www.youtube.com/watch?v=YrtMpe0WOpc
8,7,Wish,Diler Kharkiya,8,33313484,-14.6%,https://www.youtube.com/watch?v=0JJIl44hBBQ
9,10,DÁKITI,Bad Bunny & Jhay Cortez,14,31580848,-11.2%,https://www.youtube.com/watch?v=TmKh7lAwnBI
10,8,Titliaan,Afsana Khan,12,30128386,-18.7%,https://www.youtube.com/watch?v=YPohR_9v6HA
11,16,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,2,29076046,21.8%,https://www.youtube.com/watch?v=VEkj2sanAeU
12,,Baila Conmigo (feat. Rauw Alejandro),Selena Gomez,1,28867035,,https://www.youtube.com/watch?v=h5WN3pkxPF0
13,12,How You Like That,BLACKPINK,32,27557890,-2.1%,https://www.youtube.com/watch?v=ioNng23DkIM
14,15,Reloj,Rauw Alejandro & Anuel AA,15,25466386,5.1%,https://www.youtube.com/watch?v=-3HjrdC0dAk
15,54,Celebrity,IU,2,23536372,79.4%,https://www.youtube.com/watch?v=0-q1KafFCLU
16,83,Esquema Preferido (feat. Tarcísio do Acordeon),DJ Ivis,3,23508220,139.2%,https://www.youtube.com/watch?v=wl2_8IGOqsI
17,13,GIRL LIKE ME,Black Eyed Peas & Shakira,9,23438636,-6.4%,https://www.youtube.com/watch?v=vMLk_T0PPbk
18,17,Save Your Tears,The Weeknd,5,23141021,-0.1%,https://www.youtube.com/watch?v=XXYlFuWEuKI
19,19,Hawái,Maluma,27,21094486,-2.6%,https://www.youtube.com/watch?v=pK060iUFWXg
20,27,Raja Tani Jai Na Bahariya,Rakesh Mishra,12,20742448,13.7%,https://www.youtube.com/watch?v=1R8PvN-Uw90
21,22,Coco Cola,Ruchika Jangid,11,20698941,-0.1%,https://www.youtube.com/watch?v=9UaG7UL5yS4
22,21,Kamar Teri Left Right Hale,Sandeep Surila,10,20355155,-2.7%,https://www.youtube.com/watch?v=5JoJ12LQABA
23,28,Chatak Matak,Renuka Panwar,6,20345910,14.5%,https://www.youtube.com/watch?v=s9AICwTKgOg
24,50,Vaathi Coming,Anirudh Ravichander & Gana Balachander,2,19974279,42.3%,https://www.youtube.com/watch?v=fRD_3vJagxk
25,23,Snowman,Sia,8,19505044,-2.2%,https://www.youtube.com/watch?v=gset79KMmt0
26,30,Streets,Doja Cat,3,19502577,13.3%,https://www.youtube.com/watch?v=jJdlgKzVsnI
27,20,BEBÉ,Camilo & El Alfa,10,18785113,-12.1%,https://www.youtube.com/watch?v=WwvTquVQKfA
28,18,34+35,Ariana Grande,13,18688064,-15.7%,https://www.youtube.com/watch?v=B6_iQvaIjXw
29,37,2 Phút Hơn (KAIZ Remix),Pháo & Kaiz,3,18392369,14.1%,https://www.youtube.com/watch?v=CmmUQZXcHAI
30,26,Whoopty,CJ,11,18043895,-1.9%,https://www.youtube.com/watch?v=2xWkATdMQms
31,,Burjkhalifa (feat. Nikhita Gandhi),Shashi Suman & DJ Khushi,13,17749310,,https://www.youtube.com/watch?v=a0TkeUhcVrM
32,58,Hadal Ahbek,Issam Alnajjar,2,17687702,39.3%,https://www.youtube.com/watch?v=QqJ9zrY_ITw
33,25,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,10,17587187,-4.9%,https://www.youtube.com/watch?v=f5omY8jVrSM
34,14,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,12,17339075,-29.1%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
35,24,Vida de Rico,Camilo,20,17053036,-8.8%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
36,46,At My Worst,Pink Sweat$,13,16712679,13.5%,https://www.youtube.com/watch?v=8CEJoCr_9UI
37,33,USSEEWA,Mori Calliope & Milky Queen,4,16642039,-0.8%,https://www.youtube.com/watch?v=Qp3b-RXtz4w
38,29,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",32,16358970,-5%,https://www.youtube.com/watch?v=Q_gIYp078so
39,,I’m Not Cool,HyunA,1,16260421,,https://www.youtube.com/watch?v=M6cIPmManpA
40,45,No Te Enamores (Remix) (feat. Jay Wheeler & Amenazzy),"Milly, Farruko & Nio Garcia",4,16073090,9%,https://www.youtube.com/watch?v=_HnpfzUtOnY
41,32,positions,Ariana Grande,15,15491886,-7.7%,https://www.youtube.com/watch?v=tcYodQoapMg
42,,Chhor Denge,Parampara Thakur,1,15429630,,https://www.youtube.com/watch?v=hGf8rOwFzvo
43,,บ้านพี่สกลหนาวเเล้ว (feat. ท้าวคำสิงห์ & ขยะหน้าต้นไม้),MAN’R & --,1,15011019,,https://www.youtube.com/watch?v=jVMpdSv8IDM
44,43,Mood (Live),24kGoldn & Iann Dior,23,14763305,-2.3%,https://www.youtube.com/watch?v=juE5VES9af0
45,35,Amor ou o Litrão,petter ferraz,11,14709366,-11.5%,https://www.youtube.com/watch?v=qXYg9K2WlgY
46,36,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,16,14594554,-10.1%,https://www.youtube.com/watch?v=TCx1yMegJ4A
47,34,2002,Anne-Marie,21,14580498,-13%,https://www.youtube.com/watch?v=Il-an3K9pjg
48,47,Lovesick Girls,BLACKPINK,18,14451742,0.1%,https://www.youtube.com/watch?v=dyRsYk0LyA8
49,44,Life Goes On,BTS,11,14369432,-3.5%,https://www.youtube.com/watch?v=-5q5mZbe3V8
50,42,WAP (feat. Megan Thee Stallion),Cardi B,26,13945965,-8.7%,https://www.youtube.com/watch?v=hsm4poTWjMs
51,,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,1,13257790,,https://www.youtube.com/watch?v=YyVI46K8q9E
52,38,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,10,13192830,-15.8%,https://www.youtube.com/watch?v=0OkiUUU3Odw
53,59,Hasta Abajo,"Kevin Roldan, Bryant Myers & Lyanno",5,13158037,7.1%,https://www.youtube.com/watch?v=oCoKTTel8KE
54,55,Taaron Ke Shehar,Neha Kakkar & Jubin Nautiyal,20,13155009,0.9%,https://www.youtube.com/watch?v=VAZxSoKb65o
55,41,Si me tomo una cerveza (REMIX),"Migrantes, Oscu, Rombai, Agapornis & ALICO",11,12958792,-16.1%,https://www.youtube.com/watch?v=xZyNJvq7Qg4
56,52,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,12,12931696,-6%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
57,53,Hecha Pa' Mi,Boza,9,12818141,-4.4%,https://www.youtube.com/watch?v=IOHh7vkX5O0
58,57,MDS,-- & MC Lele JP,3,12409333,-2.8%,https://www.youtube.com/watch?v=ntvuRlfjSP8
59,61,Ягода малинка,Khabib,5,12369828,3.3%,https://www.youtube.com/watch?v=Rt2zZSaOFtw
60,56,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",20,11967402,-7%,https://www.youtube.com/watch?v=gUci-tsiU4I
61,60,I CAN'T STOP ME,TWICE,15,11923840,-2.5%,https://www.youtube.com/watch?v=CM4CkVFmTds
62,71,Camisa do Flamengo,Mc Meno k & DJ 2L da Rocinha,2,11719707,8.6%,https://www.youtube.com/watch?v=oqkau20gIlA
63,63,ماشافوهاش,Mouh Milano,9,11522959,0.9%,https://www.youtube.com/watch?v=m0_SMiOecko
64,67,Cabrón y Vago,El Fantasma & Los Dos Carnales,18,11386597,1.9%,https://www.youtube.com/watch?v=TsGuAJc9z38
65,65,"Ele É Ele, Eu Sou Eu",Wesley Safadão & Os Barões Da Pisadinha,3,11338014,-0.3%,https://www.youtube.com/watch?v=CCZVUcadB2s
66,66,Lala Lori,Fazilpuria & Afsana Khan,8,11163852,-1.1%,https://www.youtube.com/watch?v=MaSstZVoBGg
67,76,BOOKER T,Bad Bunny,5,10817452,7%,https://www.youtube.com/watch?v=PGJ43zaam_0
68,48,Kutti Story,Vijay & Anirudh Ravichander,3,10815660,-23.2%,https://www.youtube.com/watch?v=e9S8_2n_djg
69,68,Sweater Weather,The Neighbourhood,11,10700656,-3.5%,https://www.youtube.com/watch?v=GCdwKhTtNNw
