Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,5,103437999,14.5%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,3,BICHOTA,KAROL G,8,71908603,-4.8%,https://www.youtube.com/watch?v=QaXhVryxVBk
3,2,Titliaan,Afsana Khan,5,65786037,-16.7%,https://www.youtube.com/watch?v=YPohR_9v6HA
4,4,DÁKITI,Bad Bunny & Jhay Cortez,7,58177842,-12.9%,https://www.youtube.com/watch?v=TmKh7lAwnBI
5,5,Dynamite,BTS,17,55210416,8.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
6,6,Amor ou Litrão,Petter Ferraz & Dj Koringa MPC & Menor Nico,4,43946917,-0.5%,https://www.youtube.com/watch?v=fdhzJPLkybM
7,,willow,Taylor Swift,1,36456699,,https://www.youtube.com/watch?v=RsEZmictANA
8,9,All I Want For Christmas Is You,Mariah Carey,30,35077206,-6.5%,https://www.youtube.com/watch?v=aAkMkVFwAoo
9,7,Hawái,Maluma,20,34698249,-8.9%,https://www.youtube.com/watch?v=pK060iUFWXg
10,8,GIRL LIKE ME,Black Eyed Peas & Shakira,2,32792841,-13.9%,https://www.youtube.com/watch?v=vMLk_T0PPbk
11,12,How You Like That,BLACKPINK,25,32558869,7.1%,https://www.youtube.com/watch?v=ioNng23DkIM
12,11,Life Is Good (feat. Drake),FUTURE,48,30246372,-4.3%,https://www.youtube.com/watch?v=l0U7SxXHkPY
13,14,34+35,Ariana Grande,6,28051271,8.6%,https://www.youtube.com/watch?v=B6_iQvaIjXw
14,42,BEBÉ,Camilo & El Alfa,3,27593141,47.5%,https://www.youtube.com/watch?v=WwvTquVQKfA
15,13,Vida de Rico,Camilo,13,25552569,-9.2%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
16,20,Raja Tani Jai Na Bahariya,Rakesh Mishra,5,24998875,10.7%,https://www.youtube.com/watch?v=1R8PvN-Uw90
17,39,Reloj,Rauw Alejandro & Anuel AA,8,24003691,24.4%,https://www.youtube.com/watch?v=-3HjrdC0dAk
18,43,लईका तोहरे के पापा कहता,Neelkamal Singh,3,23997750,28.8%,https://www.youtube.com/watch?v=nzw4gjJSezU
19,10,Blinding Lights,The Weeknd,52,23912885,-29.2%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
20,16,positions,Ariana Grande,8,23609142,-6.2%,https://www.youtube.com/watch?v=tcYodQoapMg
21,,Husnn Hai Suhaana New,Chandana Dixit & Abhijeet,1,23489141,,https://www.youtube.com/watch?v=EsXG4YET4zs
22,17,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,9,22967632,-6.2%,https://www.youtube.com/watch?v=TCx1yMegJ4A
23,28,Coco Cola,Ruchika Jangid,4,22850783,9.6%,https://www.youtube.com/watch?v=9UaG7UL5yS4
24,18,La Tóxica (Remix) (feat. Jay Wheeler & Tempo),"Farruko, Sech & Myke Towers",16,21447821,-10.6%,https://www.youtube.com/watch?v=f3DSeEEz5ko
25,34,Nayan,Dhvani Bhanushali & Jubin Nautiyal,2,21214893,6.1%,https://www.youtube.com/watch?v=uKHlnmepnNA
26,23,WAP (feat. Megan Thee Stallion),Cardi B,19,21175687,-1.7%,https://www.youtube.com/watch?v=hsm4poTWjMs
27,21,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,5,20285541,-9.7%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
28,24,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",27,20281962,-5.5%,https://www.youtube.com/watch?v=KilybZma5vY
