Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,22,93783703,-10.5%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,2,Dura,Daddy Yankee,6,91860674,-0.4%,https://www.youtube.com/watch?v=sGIm0-dQd8M
3,5,Amorfoda,Bad Bunny,3,86183343,23%,https://www.youtube.com/watch?v=kLpH1nSLJSs
4,3,God's Plan,Drake,5,82621413,1.8%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
5,4,Perfect,Ed Sheeran,26,78355156,5.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
6,,El Farsante (Remix),Ozuna & Romeo Santos,1,66648157,,https://www.youtube.com/watch?v=wfWkmURBNv8
7,6,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,15,61782487,-7.4%,https://www.youtube.com/watch?v=TyHvyGVs42U
8,8,Corazón (feat. Nego do Borel),Maluma,17,54834118,-9.5%,https://www.youtube.com/watch?v=GmHrjFIWl6U
9,11,Faded,Alan Walker,90,52493912,21.8%,https://www.youtube.com/watch?v=60ItHLz5WEA
10,20,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,4,45641716,48.1%,https://www.youtube.com/watch?v=yIIGQB6EMAM
11,7,Envolvimento,MC Loma e as Gêmeas Lacração,3,41851726,-32.5%,https://www.youtube.com/watch?v=lgJOJAmXlBw
12,10,Bum Bum Tam Tam,MC Fioti,33,39069757,-9.6%,https://www.youtube.com/watch?v=_P7S2lKif-A
13,12,Lahore,Guru Randhawa,11,37297192,-10.7%,https://www.youtube.com/watch?v=dZ0fwJojhrs
14,16,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,31,35009006,2.9%,https://www.youtube.com/watch?v=APHgDFRpCi0
15,14,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,19,34985495,-4.1%,https://www.youtube.com/watch?v=y7d9VLRO3vc
16,18,New Rules,Dua Lipa,33,34153098,7.2%,https://www.youtube.com/watch?v=k2qgadSvNyU
17,15,Síguelo Bailando,Ozuna,16,34149491,-2%,https://www.youtube.com/watch?v=Dvpd9_5vuks
18,39,Sobredosis (feat. Ozuna),Romeo Santos,2,32352975,57.2%,https://www.youtube.com/watch?v=JNkTNAknE4I
19,19,Criminal,Natti Natasha & Ozuna,24,30893476,-2.8%,https://www.youtube.com/watch?v=VqEbCxg2bNI
20,26,Bella,Wolfine,5,30373469,10.2%,https://www.youtube.com/watch?v=jjuSfhYiup8
21,23,Rockstar (feat. 21 Savage),Post Malone,18,29248159,-0.6%,https://www.youtube.com/watch?v=UceaB4D0jpo
22,21,Gucci Gang,Lil Pump,21,28219919,-7.2%,https://www.youtube.com/watch?v=4LfJnj66HVQ
23,24,River  (feat. Ed Sheeran),Eminem,8,27057249,-3.7%,https://www.youtube.com/watch?v=wfWIs2gFTAM
24,30,BBoom BBoom(뿜뿜),MOMOLAND,6,26576751,3.6%,https://www.youtube.com/watch?v=JQGRg8XBnB4
25,13,FINESSE (REMIX) (Feat. Cardi B),Bruno Mars,9,25947348,-34.3%,https://www.youtube.com/watch?v=LsoLEjrDogU
26,27,Mayores (feat. Bad Bunny),Becky G,33,25669043,-5.9%,https://www.youtube.com/watch?v=GMFewiplIbw
27,32,Me Niego (feat. Ozuna & Wisin),Reik,2,24381245,0.2%,https://www.youtube.com/watch?v=JyqD_zfXfi8
28,29,FRIENDS,Marshmello & Anne-Marie,2,24258246,-6%,https://www.youtube.com/watch?v=jzD_yyEcp0M
29,,Hori Khele Raghuveera,"Alka Yagnik, Udit Narayan, Amitabh Bachchan & Sukhwinder Singh",1,22417023,,https://www.youtube.com/watch?v=87FYp3YLEBM
30,45,"Todo Comienza en la Disco (Wisin, Daddy Yankee & Yandel)","Wisin, Daddy Yankee & Yandel",2,22383652,14.1%,https://www.youtube.com/watch?v=nI1YOQxJIHs
31,33,DNA,BTS,24,22374915,-3.5%,https://www.youtube.com/watch?v=MBdVXkSdhwU
32,34,Aashiq Banaya Aapne (Himesh Reshammiya & Shreya Ghoshal),Himesh Reshammiya & Shreya Ghoshal,8,21517145,-5%,https://www.youtube.com/watch?v=0bAVd9jJE2Q
33,,Ahora,J Balvin,1,21383035,,https://www.youtube.com/watch?v=BQ31l1gPGKM
34,38,Esperándote,Manuel Turizo,11,21303282,1.1%,https://www.youtube.com/watch?v=ooHII67__Sg
35,36,Thunder,Imagine Dragons,26,21280856,-4.9%,https://www.youtube.com/watch?v=fKopy74weus
36,,Mitwa,Seema Alimchandani,1,21188231,,https://www.youtube.com/watch?v=GEgHyIm-BJA
37,37,No Hay Nadie Más,Sebastián Yatra,4,21121859,-4.8%,https://www.youtube.com/watch?v=sD9_l3oDOag
38,51,Downtown,Anitta & J Balvin,14,20975453,13.1%,https://www.youtube.com/watch?v=wlS6Ix7mA0w
39,40,Love Me Like You Do,Ellie Goulding,35,20334551,0%,https://www.youtube.com/watch?v=AJtDXIazrMo
40,60,"Dil Chori (Yo Yo Honey Singh, Simar Kaur & Ishers)","Honey Singh, Simar Kaur & Ishers",7,20323553,16.6%,https://www.youtube.com/watch?v=xWi8nDUjHGA
41,46,Believer,Imagine Dragons,32,20233629,3.5%,https://www.youtube.com/watch?v=7wtfhZwyrcc
42,28,Que Tiro Foi Esse,Jojo Maronttinni,7,20159107,-24.6%,https://www.youtube.com/watch?v=Qw4uBk7DOa8
